"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"100996345","ENSG00000261803","","long intergenic non-protein coding RNA 2140(LINC02140)","Homo sapiens"
"100996350","ENSG00000236138","","double homeobox 4 like 26 (pseudogene)(DUX4L26)","Homo sapiens"
"100996351","ENSG00000267551","","GNA15 divergent transcript(GNA15-DT)","Homo sapiens"
"100996361","ENSG00000266365","","ribosomal protein S6 kinase B1 pseudogene(LOC100996361)","Homo sapiens"
"100996384","ENSG00000228367","","aconitate hydratase, mitochondrial-like(LOC100996384)","Homo sapiens"
"100996385","ENSG00000248469","","uncharacterized LOC100996385(LOC100996385)","Homo sapiens"
"100996404","ENSG00000234884","","GRK3 antisense RNA 1(GRK3-AS1)","Homo sapiens"
"100996419","ENSG00000245317","","MRNIP divergent transcript(MRNIP-DT)","Homo sapiens"
"100996425","ENSG00000260896","","androgen receptor regulated long noncoding RNA 1(ARLNC1)","Homo sapiens"
"100996435","ENSG00000241527","","CA15 pseudogene 1(CA15P1)","Homo sapiens"
"100996437","ENSG00000226824","","uncharacterized LOC100996437(LOC100996437)","Homo sapiens"
"100996447","ENSG00000243150","","MLF1 divergent transcript(MLF1-DT)","Homo sapiens"
"100996455","ENSG00000181908","","long intergenic non-protein coding RNA 2724(LINC02724)","Homo sapiens"
"100996465","ENSG00000273769","","L1CAM antisense RNA 1(L1CAM-AS1)","Homo sapiens"
"100996478","ENSG00000260840","","long intergenic non-protein coding RNA 1964(LINC01964)","Homo sapiens"
"100996481","ENSG00000283453","","primase 2B, pseudogene(PRIM2BP)","Homo sapiens"
"100996485","ENSG00000224186","","PITX1 antisense RNA 1(PITX1-AS1)","Homo sapiens"
"100996490","ENSG00000242512","","long intergenic non-protein coding RNA 1206(LINC01206)","Homo sapiens"
"100996492","ENSG00000259417","","cortexin domain containing 1(CTXND1)","Homo sapiens"
"100996501","ENSG00000213049","","heterogeneous nuclear ribonucleoprotein A1 pseudogene 34(HNRNPA1P34)","Homo sapiens"
"100996521","ENSG00000283324","","cortexin domain containing 2(CTXND2)","Homo sapiens"
"100996539","ENSG00000231249","","ITPR1 divergent transcript(ITPR1-DT)","Homo sapiens"
"100996570","ENSG00000237928","","NFIA antisense RNA 2(NFIA-AS2)","Homo sapiens"
"100996571","ENSG00000197934","","CYYR1 antisense RNA 1(CYYR1-AS1)","Homo sapiens"
"100996579","ENSG00000227403","","long intergenic non-protein coding RNA 1806(LINC01806)","Homo sapiens"
"100996590","ENSG00000234323","","long intergenic non-protein coding RNA 1505(LINC01505)","Homo sapiens"
"100996597","ENSG00000233570","","long intergenic non-protein coding RNA 690(LINC00690)","Homo sapiens"
"100996609","ENSG00000231106","","long intergenic non-protein coding RNA 1436(LINC01436)","Homo sapiens"
"100996624","ENSG00000229243","","long intergenic non-protein coding RNA 1981(LINC01981)","Homo sapiens"
"100996630","ENSG00000228504","","long intergenic non-protein coding RNA 1760(LINC01760)","Homo sapiens"
"100996631","ENSG00000268235","","t-complex 11 family, X-linked 1(TCP11X1)","Homo sapiens"
"100996635","ENSG00000228971","","long intergenic non-protein coding RNA 2607(LINC02607)","Homo sapiens"
"100996637","ENSG00000284452","","uncharacterized LOC100996637(LOC100996637)","Homo sapiens"
"100996645","ENSG00000249436","","lncRNA SMARCA2 (BRM) associated(LNCBRM)","Homo sapiens"
"100996648","ENSG00000284800,ENSG00000215029","","t-complex 11 family, X-linked 2(TCP11X2)","Homo sapiens"
"100996654","ENSG00000234707","","SEC61G divergent transcript(SEC61G-DT)","Homo sapiens"
"100996660","ENSG00000267248","","uncharacterized LOC100996660(LOC100996660)","Homo sapiens"
"100996665","ENSG00000267779","","long intergenic non-protein coding RNA 1533(LINC01533)","Homo sapiens"
"100996679","ENSG00000256551","","long intergenic non-protein coding RNA 2369(LINC02369)","Homo sapiens"
"100996693","ENSG00000286095","","SPEG neighbor(SPEGNB)","Homo sapiens"
"100996694","ENSG00000250392","","long intergenic non-protein coding RNA 2502(LINC02502)","Homo sapiens"
"100996696","ENSG00000237176","","polyadenylate-binding protein 4-like(LOC100996696)","Homo sapiens"
"100996702","ENSG00000215866","","long intergenic non-protein coding RNA 1356(LINC01356)","Homo sapiens"
"100996717","ENSG00000286219","","notch 2 N-terminal like C(NOTCH2NLC)","Homo sapiens"
"100996732","ENSG00000232527","","long intergenic non-protein coding RNA 2802(LINC02802)","Homo sapiens"
"100996746","ENSG00000275976","","speedy/RINGO cell cycle regulator family member E11(SPDYE11)","Homo sapiens"
"100996758","ENSG00000264717","","neuropeptide Y receptor Y4-2(NPY4R2)","Homo sapiens"
"100996763","ENSG00000286019","","notch 2 N-terminal like B(NOTCH2NLB)","Homo sapiens"
"100996792","ENSG00000283566","","dual specificity mitogen-activated protein kinase kinase 3 pseudogene(LOC100996792)","Homo sapiens"
"100996842","ENSG00000233223","","MPDU1 antisense RNA 1(MPDU1-AS1)","Homo sapiens"
"100996851","ENSG00000270333","","X-linked inhibitor of apoptosis pseudogene 1(XIAPP1)","Homo sapiens"
"100996876","ENSG00000259482","","RORA antisense RNA 2(RORA-AS2)","Homo sapiens"
"100996886","ENSG00000285986","","complement factor H-related protein 3-like(LOC100996886)","Homo sapiens"
"100996902","ENSG00000235009","","long intergenic non-protein coding RNA 1883(LINC01883)","Homo sapiens"
"100996928","ENSG00000269955","","FMC1-LUC7L2 readthrough(FMC1-LUC7L2)","Homo sapiens"
"100996939","ENSG00000145337","","PIGY upstream open reading frame(PYURF)","Homo sapiens"
"100996941","ENSG00000227145","","IL21 antisense RNA 1(IL21-AS1)","Homo sapiens"
"100996944","ENSG00000218424","","NADH:ubiquinone oxidoreductase subunit S5 pseudogene 1(NDUFS5P1)","Homo sapiens"
"101056700","ENSG00000245711","","NADK2 antisense RNA 1(NADK2-AS1)","Homo sapiens"
"101059915","ENSG00000283599","","chromosome X open reading frame 49C(CXorf49C)","Homo sapiens"
"101059918","ENSG00000186399","","golgin A8 family member R(GOLGA8R)","Homo sapiens"
"101059938","ENSG00000214967","","nuclear pore complex interacting protein family member A7(NPIPA7)","Homo sapiens"
"101059948","ENSG00000268655","","stabilizer of axonemal microtubules 3(SAXO3)","Homo sapiens"
"101059953","ENSG00000214940","","nuclear pore complex interacting protein family member A8(NPIPA8)","Homo sapiens"
"101059974","ENSG00000257855","","p53 and DNA damage-regulated protein 1-like(LOC101059974)","Homo sapiens"
"101060000","ENSG00000253657","","dnaJ homolog subfamily B member 6-like(LOC101060000)","Homo sapiens"
"101060004","ENSG00000229522","","long intergenic non-protein coding RNA 1523(LINC01523)","Homo sapiens"
"101060006","ENSG00000256563","","NANOGNB pseudogene 2(NANOGNBP2)","Homo sapiens"
"101060021","ENSG00000258133","","ADP-ribosylation factor 1-like(LOC101060021)","Homo sapiens"
"101060035","ENSG00000251243","","dnaJ homolog subfamily C member 24-like(LOC101060035)","Homo sapiens"
"101060038","ENSG00000256039","","long intergenic non-protein coding RNA 2446(LINC02446)","Homo sapiens"
"101060039","ENSG00000237442","","heterogeneous nuclear ribonucleoprotein A1 pseudogene 57(HNRNPA1P57)","Homo sapiens"
"101060040","ENSG00000270809","","coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 11(CHCHD2P11)","Homo sapiens"
"101060042","ENSG00000186678","","X antigen family member 3-like(LOC101060042)","Homo sapiens"
"101060056","ENSG00000234413","","MPV17L2 pseudogene 1(MPV17L2P1)","Homo sapiens"
"101060067","ENSG00000250747","","40S ribosomal protein S3-like(LOC101060067)","Homo sapiens"
"101060091","ENSG00000228857","","ACTR3 antisense RNA 1(ACTR3-AS1)","Homo sapiens"
"101060111","ENSG00000232853","","leucine zipper protein 4 pseudogene 1(LUZP4P1)","Homo sapiens"
"101060113","ENSG00000236870","","POMP pseudogene 1(POMPP1)","Homo sapiens"
"101060119","ENSG00000267271","","RING-box protein 2-like(LOC101060119)","Homo sapiens"
"101060152","ENSG00000237752","","NCKAP1 pseudogene 1(NCKAP1P1)","Homo sapiens"
"101060160","ENSG00000230683","","DDT pseudogene 1(DDTP1)","Homo sapiens"
"101060164","ENSG00000225923","","secretory carrier membrane protein 1 pseudogene(LOC101060164)","Homo sapiens"
"101060176","ENSG00000231911","","TP53RK binding protein pseudogene 1(TPRKBP1)","Homo sapiens"
"101060199","ENSG00000230926","","acyl-coenzyme A synthetase ACSM6, mitochondrial-like(LOC101060199)","Homo sapiens"
"101060200","ENSG00000214029","","zinc finger protein 891(ZNF891)","Homo sapiens"
"101060211","ENSG00000273696","","cancer/testis antigen family 45 member A7(CT45A7)","Homo sapiens"
"101060226","ENSG00000271383","","NBPF member 19(NBPF19)","Homo sapiens"
"101060233","ENSG00000269433","","opsin 1, medium wave sensitive 3(OPN1MW3)","Homo sapiens"
"101060264","ENSG00000234753","","FOXP4 antisense RNA 1(FOXP4-AS1)","Homo sapiens"
"101060301","ENSG00000179412","","heterogeneous nuclear ribonucleoprotein C like 4(HNRNPCL4)","Homo sapiens"
"101060321","ENSG00000260287","","TBC1 domain family member 3G(TBC1D3G)","Homo sapiens"
"101060351","ENSG00000273513","","TBC1 domain family member 3K(TBC1D3K)","Homo sapiens"
"101060376","ENSG00000274512","","TBC1 domain family member 3L(TBC1D3L)","Homo sapiens"
"101060389","ENSG00000274419","","TBC1 domain family member 3D(TBC1D3D)","Homo sapiens"
"101060391","ENSG00000235688","","SNTG2 antisense RNA 1(SNTG2-AS1)","Homo sapiens"
"101060498","ENSG00000249241","","long intergenic non-protein coding RNA 2265(LINC02265)","Homo sapiens"
"101060542","ENSG00000266278","","long intergenic non-protein coding RNA 1910(LINC01910)","Homo sapiens"
"101060544","ENSG00000236819","","long intergenic non-protein coding RNA 1563(LINC01563)","Homo sapiens"
"101060684","ENSG00000273136","","NBPF member 26(NBPF26)","Homo sapiens"
"101060691","ENSG00000225484","","NUTM2B antisense RNA 1(NUTM2B-AS1)","Homo sapiens"
"101101772","ENSG00000235180","","long intergenic non-protein coding RNA 601(LINC00601)","Homo sapiens"
"101101773","ENSG00000257585","","long intergenic non-protein coding RNA 609(LINC00609)","Homo sapiens"
"101101775","ENSG00000263400","","TMEM220 antisense RNA 1(TMEM220-AS1)","Homo sapiens"
"101154753","ENSG00000281450","","promoter of CDKN1A antisense DNA damage activated RNA(PANDAR)","Homo sapiens"
"101180976","ENSG00000272395","","interferon lambda 4 (gene/pseudogene)(IFNL4)","Homo sapiens"
"101234261","ENSG00000281560","","long stress-induced non-coding transcript 5(LSINCT5)","Homo sapiens"
"101241875","ENSG00000233206","","RPS3A pseudogene 1(RPS3AP1)","Homo sapiens"
"101241877","ENSG00000224421","","ATP synthase membrane subunit f pseudogene 1(ATP5MFP1)","Homo sapiens"
"101241878","ENSG00000250913","","ubiquitin specific peptidase 17 like family member 23(USP17L23)","Homo sapiens"
"101241891","ENSG00000280752","","long intergenic non-protein coding RNA 850(LINC00850)","Homo sapiens"
"101241892","ENSG00000281183","","NPTN intronic transcript 1(NPTN-IT1)","Homo sapiens"
"101243545","ENSG00000240567","","long intergenic non-protein coding RNA 2067(LINC02067)","Homo sapiens"
"101243555","ENSG00000281128","","PTENP1 antisense RNA(PTENP1-AS)","Homo sapiens"
"101290500","ENSG00000230758","","synaptosome associated protein 23 pseudogene 1(SNAP23P1)","Homo sapiens"
"101340250","ENSG00000221705","","small nucleolar RNA, H/ACA box 11E(SNORA11E)","Homo sapiens"
"101340251","ENSG00000238793","","small nucleolar RNA, C/D box 124(SNORD124)","Homo sapiens"
"101340252","ENSG00000238300","","small nucleolar RNA, C/D box 121B(SNORD121B)","Homo sapiens"
"101409253","ENSG00000234854","","long intergenic non-protein coding RNA 676(LINC00676)","Homo sapiens"
"101409254","ENSG00000255494","","long intergenic non-protein coding RNA 681(LINC00681)","Homo sapiens"
"101409257","ENSG00000233893","","EZR antisense RNA 1(EZR-AS1)","Homo sapiens"
"101409258","ENSG00000253559","","OSGEPL1 antisense RNA 1(OSGEPL1-AS1)","Homo sapiens"
"101409261","ENSG00000229873","","OGFR antisense RNA 1(OGFR-AS1)","Homo sapiens"
"101410534","ENSG00000263878","","DLGAP1 antisense RNA 4(DLGAP1-AS4)","Homo sapiens"
"101410535","ENSG00000224699","","LAMTOR5 and SLC16A4 antisense RNA 1(LAMTOR5-AS1)","Homo sapiens"
"101410536","ENSG00000253405","","EVX1 antisense RNA(EVX1-AS)","Homo sapiens"
"101410538","ENSG00000126005","","MMP24 opposite strand(MMP24OS)","Homo sapiens"
"101410540","ENSG00000233409","","FANK1 antisense RNA 1(FANK1-AS1)","Homo sapiens"
"101410541","ENSG00000254934","","long intergenic non-protein coding RNA 678(LINC00678)","Homo sapiens"
"101410542","ENSG00000251173","","UCHL1 divergent transcript(UCHL1-DT)","Homo sapiens"
"101410543","ENSG00000230266","","XXYLT1 antisense RNA 2(XXYLT1-AS2)","Homo sapiens"
"101410545","ENSG00000251620","","STPG2 antisense RNA 1(STPG2-AS1)","Homo sapiens"
"101447996","ENSG00000286172","","RNA, variant U1 small nuclear 8(RNVU1-8)","Homo sapiens"
"101559451","ENSG00000244184","","PELP1 divergent transcript(PELP1-DT)","Homo sapiens"
"101669762","ENSG00000281406","","BLACAT1 overlapping LEMD1 locus(BLACAT1)","Homo sapiens"
"101669766","ENSG00000269235","","ZNF350 antisense RNA 1(ZNF350-AS1)","Homo sapiens"
"101669767","ENSG00000281131","","SWI/SNF complex antagonist associated with prostate cancer 1(SCHLAP1)","Homo sapiens"
"101730217","ENSG00000258555","","SPECC1L-ADORA2A readthrough (NMD candidate)(SPECC1L-ADORA2A)","Homo sapiens"
"101735302","ENSG00000272752","","STAG3 cohesin complex component like 5, pseudogene(STAG3L5P)","Homo sapiens"
"101752400","ENSG00000260942","","CAPN10 divergent transcript(CAPN10-DT)","Homo sapiens"
"101805488","ENSG00000280997","","colon cancer associated transcript 2(CCAT2)","Homo sapiens"
"101805491","ENSG00000187600","","long intergenic non-protein coding RNA 2583(LINC02583)","Homo sapiens"
"101805492","ENSG00000249395","","cancer susceptibility 9(CASC9)","Homo sapiens"
"101867536","ENSG00000282961","","prostate cancer associated non-coding RNA 1(PRNCR1)","Homo sapiens"
"101926888","ENSG00000285230","","RALY antisense RNA 1(RALY-AS1)","Homo sapiens"
"101926890","ENSG00000226759","","DAB1 antisense RNA 1(DAB1-AS1)","Homo sapiens"
"101926892","ENSG00000253967","","long intergenic non-protein coding RNA 3020(LINC03020)","Homo sapiens"
"101926895","ENSG00000259736","","CRTC3 antisense RNA 1(CRTC3-AS1)","Homo sapiens"
"101926896","ENSG00000262686","","GLIS2 antisense RNA 1(GLIS2-AS1)","Homo sapiens"
"101926897","ENSG00000277448","","long intergenic non-protein coding RNA 2338(LINC02338)","Homo sapiens"
"101926898","ENSG00000236466","","RCAN2 divergent transcript(RCAN2-DT)","Homo sapiens"
"101926900","ENSG00000281491","","DNAJB5 divergent transcript(DNAJB5-DT)","Homo sapiens"
"101926903","ENSG00000240922","","LSAMP antisense RNA 1(LSAMP-AS1)","Homo sapiens"
"101926904","ENSG00000249740","","long intergenic non-protein coding RNA 1265(LINC01265)","Homo sapiens"
"101926905","ENSG00000279047","","PCDHB1 antisense RNA 1(PCDHB1-AS1)","Homo sapiens"
"101926906","ENSG00000234452","","SLC16A12 antisense RNA 1(SLC16A12-AS1)","Homo sapiens"
"101926907","ENSG00000234807","","uncharacterized LOC101926907(LOC101926907)","Homo sapiens"
"101926908","ENSG00000253726","","uncharacterized LOC101926908(LOC101926908)","Homo sapiens"
"101926911","ENSG00000214432","","VPS33B divergent transcript(VPS33B-DT)","Homo sapiens"
"101926913","ENSG00000234350","","ERICH2 divergent transcript(ERICH2-DT)","Homo sapiens"
"101926924","ENSG00000226159","","long intergenic non-protein coding RNA 1375(LINC01375)","Homo sapiens"
"101926926","ENSG00000250295","","RDH10 antisense RNA 1(RDH10-AS1)","Homo sapiens"
"101926928","ENSG00000258551","","cervical cancer-associated transcript 37(CRAT37)","Homo sapiens"
"101926933","ENSG00000257285","","PRMT5 divergent transcript(PRMT5-DT)","Homo sapiens"
"101926934","ENSG00000242973","","TDRD6 and SLC25A27 antisense RNA 1(TDRD6-AS1)","Homo sapiens"
"101926940","ENSG00000271334","","long intergenic non-protein coding RNA 2104(LINC02104)","Homo sapiens"
"101926942","ENSG00000236373","","long intergenic non-protein coding RNA 2653(LINC02653)","Homo sapiens"
"101926943","ENSG00000232729","","GTF2I antisense RNA 1(GTF2I-AS1)","Homo sapiens"
"101926945","ENSG00000255982","","neurexophilin and PC-esterase domain family member 2 pseudogene 1(NXPE2P1)","Homo sapiens"
"101926948","ENSG00000227933","","uncharacterized LOC101926948(LOC101926948)","Homo sapiens"
"101926951","ENSG00000279797","","long intergenic non-protein coding RNA 2339(LINC02339)","Homo sapiens"
"101926955","ENSG00000226203","","long intergenic non-protein coding RNA 1733(LINC01733)","Homo sapiens"
"101926956","ENSG00000253177","","uncharacterized LOC101926956(LOC101926956)","Homo sapiens"
"101926963","ENSG00000237181","","PRKAR1B antisense RNA 1(PRKAR1B-AS1)","Homo sapiens"
"101926964","ENSG00000231252","","uncharacterized LOC101926964(LOC101926964)","Homo sapiens"
"101926966","ENSG00000231031","","long intergenic non-protein coding RNA 1804(LINC01804)","Homo sapiens"
"101926967","ENSG00000267394","","ATXN7L3 antisense RNA 1(ATXN7L3-AS1)","Homo sapiens"
"101926971","ENSG00000230317","","long intergenic non-protein coding RNA 1284(LINC01284)","Homo sapiens"
"101926975","ENSG00000231185","","long intergenic non-protein coding RNA 1844(LINC01844)","Homo sapiens"
"101926977","ENSG00000253704","","VIRMA divergent transcript(VIRMA-DT)","Homo sapiens"
"101926978","ENSG00000254300","","long intergenic non-protein coding RNA 1111(LINC01111)","Homo sapiens"
"101926983","ENSG00000243593","","long intergenic non-protein coding RNA 2049(LINC02049)","Homo sapiens"
"101926987","ENSG00000232907","","DLGAP4 antisense RNA 1(DLGAP4-AS1)","Homo sapiens"
"101927000","ENSG00000229380","","PRKAR1B antisense RNA 2(PRKAR1B-AS2)","Homo sapiens"
"101927003","ENSG00000254266","","PKIA antisense RNA 1(PKIA-AS1)","Homo sapiens"
"101927007","ENSG00000250772","","long intergenic non-protein coding RNA 1365(LINC01365)","Homo sapiens"
"101927009","ENSG00000261617","","long intergenic non-protein coding RNA 2177(LINC02177)","Homo sapiens"
"101927015","ENSG00000234506","","long intergenic non-protein coding RNA 1506(LINC01506)","Homo sapiens"
"101927017","ENSG00000266979","","long intergenic non-protein coding RNA 1180(LINC01180)","Homo sapiens"
"101927018","ENSG00000265845","","uncharacterized LOC101927018(LOC101927018)","Homo sapiens"
"101927020","ENSG00000235122","","uncharacterized LOC101927020(LOC101927020)","Homo sapiens"
"101927021","ENSG00000229043","","ZFAND2A divergent transcript(ZFAND2A-DT)","Homo sapiens"
"101927023","ENSG00000251076","","uncharacterized LOC101927023(LOC101927023)","Homo sapiens"
"101927027","ENSG00000223960","","cholesterol induced regulator of metabolism RNA(CHROMR)","Homo sapiens"
"101927034","ENSG00000223949","","ROR1 antisense RNA 1(ROR1-AS1)","Homo sapiens"
"101927038","ENSG00000257784","","long intergenic non-protein coding RNA 2400(LINC02400)","Homo sapiens"
"101927039","ENSG00000254224","","UQCRB antisense RNA 1(UQCRB-AS1)","Homo sapiens"
"101927040","ENSG00000249328","","uncharacterized LOC101927040(LOC101927040)","Homo sapiens"
"101927043","ENSG00000234690","","EPCAM divergent transcript(EPCAM-DT)","Homo sapiens"
"101927049","ENSG00000232913","","PLCE1 antisense RNA 2(PLCE1-AS2)","Homo sapiens"
"101927051","ENSG00000233360","","PDXP divergent transcript(PDXP-DT)","Homo sapiens"
"101927056","ENSG00000241288","","long intergenic non-protein coding RNA 2614(LINC02614)","Homo sapiens"
"101927058","ENSG00000257510","","long intergenic non-protein coding RNA 2402(LINC02402)","Homo sapiens"
"101927059","ENSG00000251542","","long intergenic non-protein coding RNA 1957(LINC01957)","Homo sapiens"
"101927062","ENSG00000257845","","long intergenic non-protein coding RNA 2294(LINC02294)","Homo sapiens"
"101927067","ENSG00000272138","","long intergenic non-protein coding RNA 1607(LINC01607)","Homo sapiens"
"101927070","ENSG00000226791","","long intergenic non-protein coding RNA 2611(LINC02611)","Homo sapiens"
"101927072","ENSG00000286820","","uncharacterized LOC101927072(LOC101927072)","Homo sapiens"
"101927074","ENSG00000245870","","long intergenic non-protein coding RNA 682(LINC00682)","Homo sapiens"
"101927075","ENSG00000248464","","FGF10 antisense RNA 1(FGF10-AS1)","Homo sapiens"
"101927081","ENSG00000257612","","MIR4307 host gene(MIR4307HG)","Homo sapiens"
"101927082","ENSG00000228689","","uncharacterized LOC101927082(LOC101927082)","Homo sapiens"
"101927084","ENSG00000226891","","long intergenic non-protein coding RNA 1359(LINC01359)","Homo sapiens"
"101927087","ENSG00000261083","","long intergenic non-protein coding RNA 2516(LINC02516)","Homo sapiens"
"101927089","ENSG00000283058","","uncharacterized LOC101927089(LOC101927089)","Homo sapiens"
"101927093","ENSG00000231421","","uncharacterized LOC101927093(LOC101927093)","Homo sapiens"
"101927096","ENSG00000249035","","colorectal liver metastasis associated transcript 3(CLMAT3)","Homo sapiens"
"101927098","ENSG00000229771","","uncharacterized LOC101927098(LOC101927098)","Homo sapiens"
"101927101","ENSG00000229057","","RPS3A pseudogene 54(RPS3AP54)","Homo sapiens"
"101927109","ENSG00000251649","","long intergenic non-protein coding RNA 2379(LINC02379)","Homo sapiens"
"101927111","ENSG00000241316","","SUCLG2 divergent transcript(SUCLG2-DT)","Homo sapiens"
"101927112","ENSG00000259724","","long intergenic non-protein coding RNA 1581(LINC01581)","Homo sapiens"
"101927115","ENSG00000254226","","long intergenic non-protein coding RNA 1933(LINC01933)","Homo sapiens"
"101927117","ENSG00000226648","","PLCG1 antisense RNA 1(PLCG1-AS1)","Homo sapiens"
"101927120","ENSG00000255433","","long intergenic non-protein coding RNA 2735(LINC02735)","Homo sapiens"
"101927123","ENSG00000244215","","long intergenic non-protein coding RNA 2016(LINC02016)","Homo sapiens"
"101927124","ENSG00000250365","","HEATR5A divergent transcript(HEATR5A-DT)","Homo sapiens"
"101927125","ENSG00000236081","","ELFN1 antisense RNA 1(ELFN1-AS1)","Homo sapiens"
"101927129","ENSG00000258476","","long intergenic non-protein coding RNA 1580(LINC01580)","Homo sapiens"
"101927131","ENSG00000262999","","uncharacterized LOC101927131(LOC101927131)","Homo sapiens"
"101927132","ENSG00000261231","","long intergenic non-protein coding RNA 2133(LINC02133)","Homo sapiens"
"101927134","ENSG00000249484","","long intergenic non-protein coding RNA 1470(LINC01470)","Homo sapiens"
"101927136","ENSG00000231683","","KRT19 interacting long noncoding RNA in hepatocellular carcinoma(KILH)","Homo sapiens"
"101927138","ENSG00000227599","","PTPRT antisense RNA 1(PTPRT-AS1)","Homo sapiens"
"101927139","ENSG00000227466","","PDE4B antisense RNA 1(PDE4B-AS1)","Homo sapiens"
"101927141","ENSG00000254394","","uncharacterized LOC101927141(LOC101927141)","Homo sapiens"
"101927143","ENSG00000232628","","uncharacterized LOC101927143(LOC101927143)","Homo sapiens"
"101927149","ENSG00000239921","","long intergenic non-protein coding RNA 1471(LINC01471)","Homo sapiens"
"101927150","ENSG00000264707","","L3MBTL4 antisense RNA 1(L3MBTL4-AS1)","Homo sapiens"
"101927151","ENSG00000267575","","long intergenic non-protein coding RNA 2987(LINC02987)","Homo sapiens"
"101927152","ENSG00000240405","","survival associated mitochondrial melanoma specific oncogenic non-coding RNA(SAMMSON)","Homo sapiens"
"101927155","ENSG00000261105","","LMO7 antisense RNA 1(LMO7-AS1)","Homo sapiens"
"101927159","ENSG00000229042","","uncharacterized LOC101927159(LOC101927159)","Homo sapiens"
"101927164","ENSG00000237101","","uncharacterized LOC101927164(LOC101927164)","Homo sapiens"
"101927171","ENSG00000235899","","long intergenic non-protein coding RNA 1564(LINC01564)","Homo sapiens"
"101927176","ENSG00000236133","","long intergenic non-protein coding RNA 1069(LINC01069)","Homo sapiens"
"101927179","ENSG00000282917","","uncharacterized LOC101927179(LOC101927179)","Homo sapiens"
"101927188","ENSG00000265069","","uncharacterized LOC101927188(LOC101927188)","Homo sapiens"
"101927193","ENSG00000234661","","CHL1 antisense RNA 1(CHL1-AS1)","Homo sapiens"
"101927195","ENSG00000229175","","long intergenic non-protein coding RNA 382(LINC00382)","Homo sapiens"
"101927196","ENSG00000231646","","FSIP2 antisense RNA 2(FSIP2-AS2)","Homo sapiens"
"101927204","ENSG00000245571","","FAM111A divergent transcript(FAM111A-DT)","Homo sapiens"
"101927207","ENSG00000249497","","long intergenic non-protein coding RNA 2075(LINC02075)","Homo sapiens"
"101927215","ENSG00000224957","","long intergenic non-protein coding RNA 1266(LINC01266)","Homo sapiens"
"101927219","ENSG00000229005","","HNF4A antisense RNA 1(HNF4A-AS1)","Homo sapiens"
"101927220","ENSG00000234264","","DEPDC1 antisense RNA 1(DEPDC1-AS1)","Homo sapiens"
"101927227","ENSG00000261394","","SNX29 antisense RNA 2(SNX29-AS2)","Homo sapiens"
"101927228","ENSG00000261623","","long intergenic non-protein coding RNA 2179(LINC02179)","Homo sapiens"
"101927229","ENSG00000267013","","long intergenic non-protein coding RNA 1929(LINC01929)","Homo sapiens"
"101927233","ENSG00000248445","","SEMA6A antisense RNA 1(SEMA6A-AS1)","Homo sapiens"
"101927237","ENSG00000250075","","uncharacterized LOC101927237(LOC101927237)","Homo sapiens"
"101927239","ENSG00000261156","","long intergenic non-protein coding RNA 1989(LINC01989)","Homo sapiens"
"101927244","ENSG00000229051","","long intergenic non-protein coding RNA 1788(LINC01788)","Homo sapiens"
"101927245","ENSG00000283959","","uncharacterized LOC101927245(LOC101927245)","Homo sapiens"
"101927248","ENSG00000238230","","long intergenic non-protein coding RNA 391(LINC00391)","Homo sapiens"
"101927249","ENSG00000239677","","PDZRN3 antisense RNA 1(PDZRN3-AS1)","Homo sapiens"
"101927253","ENSG00000251239","","uncharacterized LOC101927253(LOC101927253)","Homo sapiens"
"101927256","ENSG00000237286","","CARD11 antisense RNA 1(CARD11-AS1)","Homo sapiens"
"101927257","ENSG00000232564","","MRTFA antisense RNA 1(MRTFA-AS1)","Homo sapiens"
"101927258","ENSG00000236849","","long intergenic non-protein coding RNA 1474(LINC01474)","Homo sapiens"
"101927259","ENSG00000273077","","uncharacterized LOC101927259(LOC101927259)","Homo sapiens"
"101927265","ENSG00000270496","","BCL2 interacting protein 3 pseudogene 7(BNIP3P7)","Homo sapiens"
"101927267","ENSG00000258334","","TROAP and PRPH antisense RNA 1(TROAP-AS1)","Homo sapiens"
"101927269","ENSG00000232667","","uncharacterized LOC101927269(LOC101927269)","Homo sapiens"
"101927273","ENSG00000260930","","long intergenic non-protein coding RNA 1416(LINC01416)","Homo sapiens"
"101927274","ENSG00000249383","","long intergenic non-protein coding RNA 2071(LINC02071)","Homo sapiens"
"101927275","ENSG00000266053","","NDUFV2 antisense RNA 1(NDUFV2-AS1)","Homo sapiens"
"101927278","ENSG00000287261","","HPS1 antisense RNA 1(HPS1-AS1)","Homo sapiens"
"101927279","ENSG00000231993","","EP300 antisense RNA 1(EP300-AS1)","Homo sapiens"
"101927282","ENSG00000246876","","long intergenic non-protein coding RNA 2466(LINC02466)","Homo sapiens"
"101927288","ENSG00000261366","","MANEA divergent transcript(MANEA-DT)","Homo sapiens"
"101927289","ENSG00000233806","","long intergenic non-protein coding RNA 1237(LINC01237)","Homo sapiens"
"101927292","ENSG00000257771","","long intergenic non-protein coding RNA 2395(LINC02395)","Homo sapiens"
"101927293","ENSG00000225096","","uncharacterized LOC101927293(LOC101927293)","Homo sapiens"
"101927295","ENSG00000233973","","long intergenic non-protein coding RNA 1360(LINC01360)","Homo sapiens"
"101927297","ENSG00000286848","","uncharacterized LOC101927297(LOC101927297)","Homo sapiens"
