gene_ID	counts	Control1	Control2	Control3
100131234	LOC101929680	0	0	2
406954	LOC101929698	0	0	0
100379345	LOC101929705	25	4	32
406955	LOC101929709	5	7	13
406956	LOC101929710	1	0	1
406957	LOC101929715	0	0	0
574457	LOC101929718	4	1	2
406958	LOC101929719	0	0	1
100302183	LOC101929721	0	0	0
100302217	LOC101929726	0	0	0
406959	LOC101929741	2	0	0
406960	LOC101929748	0	0	0
406961	LOC101929753	0	0	0
406962	LOC101929762	1	0	0
406963	LOC101929767	6	3	6
406964	LOC101929798	0	0	0
406953	LOC101929829	0	0	0
574033	LOC101929882	0	0	3
100302263	LOC101929897	0	0	0
100302210	LOC101929901	1	2	0
406965	LOC101929926	0	0	0
100126346	LOC101929935	0	0	0
406966	LOC101929998	0	0	0
100302261	LOC101930010	0	2	2
100302222	LOC101930071	39	31	39
100302144	LOC101930085	147	101	206
100302141	LOC101930094	1	0	1
100302137	LOC101930114	1	1	0
100302129	LOC101930370	8	4	12
406967	LOC102031319	2	0	3
406968	LOC102467080	0	0	0
574455	LOC102467081	0	0	0
100129781	LOC102467216	0	0	0
406969	LOC102467217	0	0	0
406970	LOC102467222	0	0	0
105369343	LOC102467226	0	0	0
406971	LOC102503427	0	0	0
406972	LOC102546229	0	0	0
406973	LOC102546294	3	0	0
442920	LOC102546299	0	0	0
406974	LOC102606465	32	18	64
100302243	LOC102606466	0	0	0
100422922	LOC102723313	8	2	7
100302290	LOC102723322	0	2	3
100302190	LOC102723330	0	0	0
406975	LOC102723335	0	1	4
406976	LOC102723344	0	0	0
406977	LOC102723345	2	2	6
406978	LOC102723360	0	0	0
406979	LOC102723373	2	0	6
406980	LOC102723376	0	0	0
406981	LOC102723385	10	4	10
406983	LOC102723427	0	0	0
406984	LOC102723439	16	3	4
406985	LOC102723471	1	3	7
105369635	LOC102723493	0	0	0
574448	LOC102723517	0	0	0
101927671	LOC102723544	0	0	0
406986	LOC102723557	1	0	3
100616173	LOC102723566	4	2	11
406987	LOC102723582	8	2	8
406988	LOC102723604	0	0	0
100302260	LOC102723649	0	0	0
441355	LOC102723661	0	0	0
100302225	LOC102723665	33	33	44
100302267	LOC102723672	0	0	1
642587	LOC102723692	0	0	0
406989	LOC102723701	0	0	0
406990	LOC102723703	0	0	1
100126336	LOC102723704	0	0	0
406982	LOC102723709	0	0	0
574032	LOC102723727	0	0	0
406991	LOC102723729	1	0	3
406992	LOC102723753	1	0	0
100506211	LOC102723769	5	2	5
406993	LOC102723778	0	0	0
100302224	LOC102723780	196	165	298
100302164	LOC102723809	2	2	6
100313839	LOC102723824	0	0	0
100313840	LOC102723828	0	0	0
100313886	LOC102723831	0	0	0
100313779	LOC102723833	0	0	0
406994	LOC102723838	0	0	0
406996	LOC102723883	0	0	0
406997	LOC102723885	4	4	3
406998	LOC102723886	0	0	0
100126319	LOC102723895	3	0	0
406999	LOC102723968	0	0	0
104355290	LOC102724009	0	0	0
407000	LOC102724020	0	0	0
407001	LOC102724034	0	0	0
407002	LOC102724050	0	0	0
407003	LOC102724053	0	0	0
100616335	LOC102724058	9	3	8
407004	LOC102724064	1	0	4
407006	LOC102724084	0	0	0
407007	LOC102724094	0	0	2
407008	LOC102724096	0	0	0
407009	LOC102724152	0	0	0
100313842	LOC102724153	0	0	1
100313887	LOC102724156	0	0	0
100313780	LOC102724163	0	0	0
84981	LOC102724219	0	0	0
100423036	LOC102724238	0	0	0
100616495	LOC102724264	0	0	0
407010	LOC102724265	1	0	3
407011	LOC102724297	0	0	0
100500809	LOC102724301	2	0	2
407012	LOC102724323	0	0	0
407013	LOC102724357	0	0	0
100616360	LOC102724360	0	0	0
407014	LOC102724404	0	0	0
100616110	LOC102724421	0	0	0
100616452	LOC102724428	0	0	0
407015	LOC102724434	0	0	0
407016	LOC102724450	4	1	5
407017	LOC102724452	0	0	0
407018	LOC102724467	0	0	0
407019	LOC102724484	0	4	1
407020	LOC102724502	0	0	0
100422910	LOC102724511	0	0	0
100422969	LOC102724532	51	30	60
407022	LOC102724552	0	0	0
100126354	LOC102724555	0	0	0
100126296	LOC102724562	0	0	0
407023	LOC102724579	0	0	0
407021	LOC102724580	1	0	2
407024	LOC102724589	0	0	1
407025	LOC102724593	2	0	0
407026	LOC102724596	0	0	1
100126297	LOC102724601	1	0	0
407027	LOC102724604	0	0	1
100126318	LOC102724612	0	0	0
407028	LOC102724623	0	0	0
442894	LOC102724652	0	0	0
442895	LOC102724659	0	0	0
442896	LOC102724691	3	3	2
100313774	LOC102724708	1	0	1
100302131	LOC102724710	0	0	0
100616387	LOC102724719	0	2	3
100422915	LOC102724728	0	0	0
100422842	LOC102724738	0	0	0
407029	LOC102724760	0	0	0
407030	LOC102724776	0	1	0
407031	LOC102724784	3	0	4
407032	LOC102724804	0	0	0
407033	LOC102724814	8	5	13
407034	LOC102724843	0	0	0
407035	LOC102724849	0	0	0
100422866	LOC102724874	0	0	0
100422902	LOC102724908	1	0	1
100422946	LOC102724919	0	0	2
100422871	LOC102724927	0	2	0
100423008	LOC102724951	0	0	0
100422949	LOC102724957	0	0	0
100422844	LOC102724958	0	0	0
100422935	LOC102725072	2	7	5
100422839	LOC102725080	0	0	0
100423010	LOC102725126	14	10	30
100422882	LOC102725191	1	1	0
100423032	LOC102725193	0	0	0
100422947	LOC102725254	1	0	1
100422856	LOC103021295	2	0	1
100422879	LOC103021296	0	0	0
100422986	LOC103091866	0	0	0
100423030	LOC103171574	0	0	0
100422928	LOC103312105	0	0	0
100422824	LOC103344931	10	11	20
100422908	LOC103352541	0	0	0
100422993	LOC103611081	30	22	46
100423002	LOC103908605	0	0	0
100422957	LOC104054148	0	0	0
100423039	LOC104613533	0	0	0
100422942	LOC104968399	1	0	0
100422990	LOC105274304	73	58	99
100422901	LOC105369146	0	0	0
100616218	LOC105369187	0	0	0
100422859	LOC105369192	0	4	2
100422926	LOC105369332	0	0	2
100423011	LOC105369340	7	3	14
100423017	LOC105369391	0	0	0
100422896	LOC105369423	0	0	0
100422950	LOC105369431	0	0	0
100422938	LOC105369438	0	0	0
107075116	LOC105369443	0	0	0
100422934	LOC105369473	0	0	0
100422951	LOC105369486	0	0	0
100423001	LOC105369507	3	1	2
100422967	LOC105369509	0	0	0
100422939	LOC105369532	0	0	0
100422876	LOC105369595	0	0	0
100422921	LOC105369632	25	29	42
100422964	LOC105369691	0	0	2
100500907	LOC105369747	0	0	0
100422992	LOC105369781	3	0	2
100422869	LOC105369879	0	0	0
100422936	LOC105369911	0	3	0
100422893	LOC105369921	0	0	0
100422989	LOC105369945	0	0	0
100628560	LOC105369971	0	0	0
100422988	LOC105369980	0	0	3
100422907	LOC105370024	0	0	2
100423018	LOC105370068	0	0	0
100422892	LOC105370203	2	2	6
100422900	LOC105370306	0	0	0
100423033	LOC105370333	88	75	125
100423016	LOC105370457	0	0	0
100422827	LOC105370473	0	0	0
100422825	LOC105370489	5	3	7
100423000	LOC105370526	7	4	7
100422880	LOC105370586	0	0	0
100423029	LOC105370619	0	0	0
100422846	LOC105370622	0	0	1
100422953	LOC105370697	1	0	1
100423040	LOC105370757	5	1	4
100422918	LOC105370792	29	15	44
100422878	LOC105370802	0	0	0
100422973	LOC105370829	0	0	0
100422881	LOC105370941	12	11	17
100422830	LOC105370943	0	0	0
100422981	LOC105370954	0	0	0
100422841	LOC105371038	0	2	3
100422995	LOC105371046	0	0	0
100423037	LOC105371049	0	1	0
100423012	LOC105371083	1	2	1
100422974	LOC105371184	0	0	0
100422960	LOC105371267	0	0	0
100422886	LOC105371328	0	0	0
100423006	LOC105371335	0	0	0
103504729	LOC105371414	15	23	34
100422870	LOC105371430	0	0	0
100422956	LOC105371433	0	0	0
100422836	LOC105371458	0	0	0
100500852	LOC105371485	0	0	0
100500916	LOC105371506	0	0	0
100422972	LOC105371592	3	3	8
100422853	LOC105371703	28	29	51
100422835	LOC105371730	11	9	26
100423003	LOC105371789	0	0	0
100422978	LOC105371795	0	0	1
100422944	LOC105371814	0	0	0
100422854	LOC105371824	0	1	0
100422833	LOC105371849	1	2	1
100422943	LOC105371880	1	0	1
100422899	LOC105371899	0	0	0
100422832	LOC105371907	0	0	0
100422875	LOC105371925	0	0	0
100422904	LOC105371998	0	0	0
100422889	LOC105372028	0	0	0
100422838	LOC105372038	0	0	0
100423014	LOC105372068	0	0	0
100423023	LOC105372069	4	3	1
100423025	LOC105372071	0	0	0
100616400	LOC105372179	0	0	0
100423034	LOC105372273	5	3	1
100422998	LOC105372280	0	0	0
554202	LOC105372383	0	0	0
407036	LOC105372397	10	14	10
100422912	LOC105372419	3	0	7
100422916	LOC105372440	0	0	5
100422987	LOC105372441	2	0	1
100422877	LOC105372476	7	5	12
407037	LOC105372480	19	16	58
100302117	LOC105372483	0	0	0
100313769	LOC105372493	0	5	0
100302135	LOC105372582	4	4	13
100302195	LOC105372653	5	8	11
100313896	LOC105372672	0	0	0
100302169	LOC105372695	0	0	0
100422913	LOC105372795	13	11	23
442897	LOC105372833	0	0	0
574410	LOC105372977	0	0	0
442898	LOC105373021	17	20	24
442899	LOC105373031	3	3	4
101928469	LOC105373044	3	2	1
442900	LOC105373051	0	0	0
442901	LOC105373100	0	0	0
574408	LOC105373156	0	0	0
574409	LOC105373185	1	0	1
442902	LOC105373300	0	0	0
442903	LOC105373338	0	0	0
442904	LOC105373352	0	0	0
442905	LOC105373368	2	5	13
442906	LOC105373378	0	0	0
442907	LOC105373383	7	5	10
407039	LOC105373394	0	0	0
693120	LOC105373496	0	0	0
442908	LOC105373553	0	0	0
442909	LOC105373562	2	5	7
442910	LOC105373609	0	0	0
442911	LOC105373656	0	0	0
407040	LOC105373764	0	0	0
106614088	LOC105373782	0	0	0
407041	LOC105373805	0	0	6
407042	LOC105373876	0	0	0
100616238	LOC105373878	0	0	0
100616357	LOC105374060	0	0	0
100500853	LOC105374194	0	0	0
100500837	LOC105374205	3	8	4
100500819	LOC105374297	0	0	2
494323	LOC105374313	0	1	0
100500914	LOC105374344	0	0	0
100500890	LOC105374366	1	0	2
100500817	LOC105374389	0	0	0
100500908	LOC105374428	0	0	0
100500827	LOC105374516	0	0	0
100500847	LOC105374546	11	9	16
100500814	LOC105374620	0	0	0
100500897	LOC105374704	0	0	0
100500860	LOC105374727	1	1	5
100500828	LOC105374820	0	0	0
574030	LOC105374952	9	4	3
100500810	LOC105374960	0	0	0
100500811	LOC105374972	0	0	0
100500858	LOC105374988	3	2	7
100500871	LOC105375014	0	0	0
574031	LOC105375075	0	0	0
100500813	LOC105375115	0	0	0
100500862	LOC105375166	0	0	0
103504731	LOC105375218	0	0	0
100500816	LOC105375297	0	0	0
100500824	LOC105375304	1	0	0
100500918	LOC105375401	5	0	1
100500842	LOC105375429	0	0	1
100500804	LOC105375483	0	0	0
100500820	LOC105375504	1	0	0
100500889	LOC105375512	0	0	0
100500832	LOC105375545	1	1	0
100500801	LOC105375556	0	0	0
100126355	LOC105375650	0	1	0
100126356	LOC105375690	28	19	47
100500825	LOC105375713	0	0	0
100500905	LOC105375734	0	0	0
100500880	LOC105375744	0	0	0
100500893	LOC105375773	13	4	10
101927704	LOC105375787	0	1	0
100500844	LOC105375800	4	5	2
100500861	LOC105375843	0	0	0
100500896	LOC105375972	0	0	0
100500882	LOC105376064	0	0	0
100500879	LOC105376114	11	6	10
442912	LOC105376194	0	2	0
100500910	LOC105376271	0	0	0
100846994	LOC105376306	2	1	5
103504726	LOC105376331	1	0	0
103504740	LOC105376351	0	0	0
100500854	LOC105376360	0	0	0
100500869	LOC105376365	0	0	0
100500912	LOC105376382	0	2	2
100500876	LOC105376398	0	0	0
100500812	LOC105376430	0	0	0
100500841	LOC105376468	0	0	0
100500878	LOC105376480	0	0	0
100500917	LOC105376554	0	0	0
100847041	LOC105376575	12	12	27
100500884	LOC105376599	0	0	0
100506457	LOC105376633	0	0	0
100500850	LOC105376671	0	0	0
100500886	LOC105376731	0	0	0
100500867	LOC105376736	3	3	6
100500802	LOC105376772	0	0	0
100500839	LOC105376805	6	0	5
100500881	LOC105376975	0	0	0
100616303	LOC105376997	0	1	0
100500846	LOC105377102	18	9	20
100500906	LOC105377143	0	0	0
100616333	LOC105377146	0	0	0
100616131	LOC105377162	0	0	0
100616344	LOC105377213	0	0	0
100616460	LOC105377245	0	0	0
100616212	LOC105377267	1	0	4
442914	LOC105377348	28	21	27
100500894	LOC105377448	0	0	0
100500900	LOC105377458	0	0	0
100500899	LOC105377480	0	0	0
442915	LOC105377590	0	3	2
100500855	LOC105377621	10	6	16
100500913	LOC105377623	1	1	5
442916	LOC105377651	0	0	0
100616185	LOC105377671	0	0	0
442917	LOC105377716	0	0	0
442918	LOC105377763	7	2	3
442919	LOC105377879	0	0	0
100126317	LOC105377924	0	0	0
100500807	LOC105377962	0	0	0
494324	LOC105377967	0	0	0
494325	LOC105377975	0	0	0
664615	LOC105378047	0	0	0
574435	LOC105378052	0	0	0
442913	LOC105378068	0	0	0
494326	LOC105378098	0	0	0
494327	LOC105378123	0	0	0
100422933	LOC105378127	0	0	0
100422867	LOC105378137	0	0	0
100616201	LOC105378146	0	0	0
100616169	LOC105378183	0	0	0
100616498	LOC105378269	0	0	0
100616492	LOC105378292	0	0	0
100616321	LOC105378311	0	0	0
100616306	LOC105378330	7	3	7
100616259	LOC105378349	0	0	0
102465136	LOC105378367	1	1	1
494328	LOC105378385	0	1	2
494329	LOC105378397	0	0	0
494330	LOC105378430	0	0	0
378881	LOC105378470	0	0	0
494331	LOC105378591	0	0	0
494332	LOC105378614	0	1	0
494333	LOC105378663	0	0	0
100500835	LOC105378683	0	0	0
100500909	LOC105378828	9	3	5
100500826	LOC105378853	1	3	3
100500821	LOC105378933	0	0	0
100500902	LOC105379030	0	0	0
100500872	LOC105379143	0	0	1
100500831	LOC105379176	0	0	0
100500903	LOC105379183	0	2	1
100500868	LOC105379192	0	0	0
100500836	LOC105379194	3	2	1
100500920	LOC105379252	0	0	0
100500915	LOC105379393	0	0	0
100500849	LOC105379450	0	0	0
100500808	LOC105379477	39	47	76
100500851	LOC105379511	0	0	0
100500803	LOC105379514	0	1	2
100500823	LOC105379550	0	0	0
100500859	LOC105379807	0	0	0
100500843	LOC105447645	4	5	11
100500877	LOC105616981	0	0	0
100500834	LOC105747689	0	0	0
100500885	LOC105755953	0	0	0
100500870	LOC106660606	1	0	0
100500838	LOC106699570	4	3	11
100500898	LOC106780825	0	0	0
100500901	LOC107001062	0	0	0
100500864	LOC107133515	161	148	224
100500873	LOC107984640	0	0	0
100500891	LOC107985033	0	0	0
100500865	LOC108783645	0	1	0
553103	LOC108783654	37	17	15
100500822	LOC109864269	1	0	1
100500875	LOC109864275	0	0	0
100500857	LOC109864276	0	0	0
100500888	LOC109864277	0	0	0
100500866	LOC109864278	0	0	0
100500904	LOC109864279	0	0	0
100500829	LOC109864280	0	0	0
100500911	LOC109864281	0	0	0
100500818	LOC109864282	0	0	0
731424	LOC109910379	0	0	0
100616250	LOC109910380	0	0	0
100616188	LOC109910381	0	0	0
100616311	LOC109910382	0	0	0
100616279	LOC109910383	8	8	15
100616257	LOC109910384	0	0	0
100616244	LOC115110	0	0	0
645355	LOC143666	28	24	21
100616297	LOC145474	4	1	5
100616491	LOC145694	4	3	2
574413	LOC145783	0	0	2
574434	LOC145845	0	0	0
693121	LOC148413	27	10	38
574433	LOC148696	0	0	1
693122	LOC148709	9	1	11
494334	LOC149373	0	0	0
494335	LOC149684	0	0	0
494336	LOC149950	0	0	0
494337	LOC150051	4	1	4
100422968	LOC150776	56	46	87
100422975	LOC150935	0	0	0
100422914	LOC151174	0	0	0
100423028	LOC151484	0	0	0
100422898	LOC153684	26	33	30
100422976	LOC153910	0	0	0
100422997	LOC154449	0	0	0
100423020	LOC154761	0	0	0
100422852	LOC155060	8	1	4
100422894	LOC157273	0	0	0
100422929	LOC158434	0	0	0
100422996	LOC158435	0	0	0
100422965	LOC171391	31	38	60
100422888	LOC200772	0	0	4
100422863	LOC202181	3	2	3
100423027	LOC220729	19	17	27
100422994	LOC221122	0	0	0
100422959	LOC221946	0	0	0
100423043	LOC254028	0	0	0
100422868	LOC254896	0	0	0
100422952	LOC255187	0	0	0
100422941	LOC256880	0	3	2
100422955	LOC257396	11	14	23
100422826	LOC283028	4	0	1
100422937	LOC283038	6	3	4
100423042	LOC283045	0	0	0
100422966	LOC283140	28	14	20
100422999	LOC283177	0	0	0
100422874	LOC283194	13	20	14
100422887	LOC283214	0	0	0
100422962	LOC283299	1	0	1
100423005	LOC283335	112	140	185
100422917	LOC283440	0	0	3
100422848	LOC283683	0	0	2
100422948	LOC283710	0	0	0
100422858	LOC283731	1	0	0
100422982	LOC283788	0	0	0
100422828	LOC283856	0	0	0
100422903	LOC283922	0	0	0
100423015	LOC284009	1	0	0
554210	LOC284023	32	21	46
100422963	LOC284241	0	0	0
286370	LOC284344	0	0	0
100422927	LOC284379	0	0	0
100422860	LOC284395	0	0	0
100422843	LOC284412	8	4	11
100422895	LOC284454	57	24	61
100422909	LOC284578	16	6	18
100423041	LOC284581	52	39	59
100422873	LOC284632	0	0	0
100423021	LOC284788	0	0	0
100423026	LOC284798	0	0	1
100422823	LOC284865	0	0	0
101928989	LOC284898	0	0	0
100422855	LOC284930	5	3	3
100422897	LOC284933	0	0	0
100422924	LOC284950	0	0	0
100422931	LOC285000	0	0	0
100422940	LOC285043	0	0	0
100422861	LOC285074	7	8	6
100423019	LOC285095	0	0	0
101927081	LOC285484	0	1	0
100422984	LOC285593	0	0	2
100422954	LOC285626	0	0	0
574038	LOC285696	0	0	0
100423013	LOC285762	0	0	0
100422905	LOC285766	0	0	1
100422971	LOC285804	0	0	0
100423035	LOC285819	2	0	0
100422983	LOC285847	11	5	8
100423004	LOC285889	0	0	0
100422961	LOC286059	0	0	0
100422851	LOC286083	0	0	0
100422840	LOC286177	0	0	0
100422857	LOC286178	0	0	0
100422829	LOC286297	0	0	0
574451	LOC286359	0	0	0
100422865	LOC286437	34	39	42
100423031	LOC338694	0	0	0
100422925	LOC338963	0	0	0
100422980	LOC339059	0	0	0
100422979	LOC339166	0	0	0
100422883	LOC339260	0	0	0
100422945	LOC339298	0	0	0
100422891	LOC339529	0	0	0
100422932	LOC339539	0	0	0
100423009	LOC339593	0	0	0
574034	LOC339666	4	1	4
100422930	LOC339685	0	0	0
100616433	LOC339803	76	61	110
100616164	LOC339807	0	0	0
100616189	LOC339862	8	1	1
100616272	LOC339874	2	1	2
109729135	LOC339975	0	0	0
100616481	LOC340090	0	0	0
100616328	LOC340357	0	0	0
100616365	LOC340512	0	0	2
100616345	LOC341056	8	7	7
100616390	LOC343052	0	0	0
100616141	LOC344967	0	0	0
100616469	LOC349160	0	0	0
100616136	LOC374443	3	5	9
100616431	LOC375196	0	0	2
100616473	LOC387810	0	0	0
106660609	LOC388242	0	0	0
100616265	LOC388282	0	0	0
102465833	LOC388436	0	0	0
100616419	LOC388692	0	0	0
100616499	LOC388780	31	27	45
100616341	LOC388813	0	0	0
541471	LOC389199	0	0	0
100616399	LOC389247	10	7	19
100616123	LOC389332	0	0	0
100847033	LOC389602	0	0	0
100616213	LOC389641	18	11	22
100616375	LOC389705	0	0	3
100616207	LOC389765	11	21	34
100616397	LOC389831	0	0	0
100616493	LOC389834	0	0	0
100616477	LOC389895	0	1	2
100616407	LOC389906	13	20	19
100616394	LOC390705	0	0	0
100846999	LOC390877	0	0	0
100616129	LOC391322	0	0	0
100616476	LOC392196	0	0	0
100616485	LOC392232	0	0	1
100616127	LOC392364	0	0	0
100616436	LOC392452	0	0	0
100616299	LOC399715	0	0	0
100616349	LOC399815	26	17	28
100616463	LOC399886	0	0	0
100616193	LOC399975	36	35	33
100616234	LOC400464	0	0	0
100616111	LOC400541	0	0	0
100616381	LOC400553	0	0	0
100616235	LOC400655	0	0	0
100616142	LOC400682	0	0	0
100505738	LOC400684	8	2	12
100616325	LOC400706	0	0	0
100616413	LOC400710	2	1	2
100616389	LOC400794	0	0	0
100616109	LOC400867	0	0	0
100616180	LOC400927	1	0	2
100616154	LOC400927-CSNK1E	0	0	0
100616367	LOC400940	0	0	0
100616226	LOC401052	2	0	2
100616115	LOC401127	0	0	0
100616484	LOC401261	12	10	28
100616451	LOC401286	1	0	0
100616268	LOC401312	0	0	0
100616309	LOC401320	49	50	66
100616229	LOC401324	0	0	0
100616441	LOC401357	0	0	0
100616289	LOC401442	0	0	0
100616456	LOC401463	0	0	0
100616184	LOC401554	0	0	2
100616194	LOC401557	0	0	0
100616312	LOC401585	0	0	0
100616480	LOC403312	0	0	1
554212	LOC403323	0	0	0
100616151	LOC407835	16	26	28
100616320	LOC414300	1	3	1
100616323	LOC439933	0	0	0
100616162	LOC440028	0	2	2
100616327	LOC440040	1	0	0
100616263	LOC440173	0	0	1
100616118	LOC440300	0	0	0
100616222	LOC440311	3	5	4
100616470	LOC440434	0	0	0
100616284	LOC440461	2	2	2
100616186	LOC440570	0	0	0
100616330	LOC440600	0	1	2
100616376	LOC440700	2	1	0
100616319	LOC440895	0	0	0
100616478	LOC440896	0	2	0
100616287	LOC440910	4	4	4
100616240	LOC440934	0	1	0
100616454	LOC440982	0	0	0
100616179	LOC441025	0	0	0
100616304	LOC441052	0	1	1
554213	LOC441081	0	0	0
693123	LOC441086	2	0	1
100313923	LOC441155	1	0	0
100616182	LOC441178	0	0	1
642345	LOC441204	0	0	0
100616137	LOC441242	21	23	36
100616227	LOC441454	0	2	1
100616280	LOC441455	1	3	5
100616261	LOC441601	0	0	0
100616158	LOC441666	27	18	39
100616140	LOC442028	5	4	0
100616135	LOC442132	0	0	0
100616275	LOC442497	2	2	0
100616223	LOC494127	0	0	1
100616228	LOC494141	0	1	1
100616382	LOC51145	0	0	0
554214	LOC541472	0	0	0
574505	LOC541473	0	0	0
100126302	LOC550113	0	0	0
100616293	LOC554206	5	11	15
100616379	LOC554223	0	0	0
100616149	LOC554249	0	0	0
100616183	LOC574538	0	0	0
100616181	LOC606724	0	0	0
100616404	LOC613038	0	0	0
100616258	LOC613266	0	1	0
100616487	LOC641367	5	3	8
100616405	LOC641746	0	0	0
100616231	LOC642131	0	0	0
574411	LOC642361	3	4	7
100616273	LOC642366	9	8	20
574412	LOC642423	0	0	0
100616401	LOC642846	10	17	22
100616466	LOC642852	63	53	105
100616406	LOC642929	0	2	0
100616277	LOC642943	0	0	0
100616122	LOC643072	1	0	7
100616316	LOC643201	0	0	2
100847008	LOC643339	0	0	0
100616196	LOC643387	37	41	45
100616130	LOC643406	0	0	1
100616264	LOC643441	0	0	0
100616232	LOC643542	0	0	0
100616290	LOC643623	0	0	0
100616163	LOC643711	0	0	1
100616355	LOC643733	0	0	1
100616362	LOC643802	0	0	0
100616146	LOC643923	0	0	0
100616415	LOC644145	0	0	0
100616155	LOC644189	2	3	0
100847061	LOC644285	8	7	12
100616422	LOC644554	6	2	5
100616276	LOC644656	31	22	34
100616374	LOC644669	0	0	0
768216	LOC644762	9	2	18
100616278	LOC644794	11	6	17
619556	LOC644936	3	0	2
100616438	LOC645166	0	0	0
100616175	LOC645177	0	0	0
100616202	LOC645188	0	0	0
100616479	LOC645485	0	2	0
100616326	LOC645513	3	3	5
100616271	LOC645752	0	1	0
100616342	LOC645967	5	4	5
100616269	LOC646029	0	0	0
100616237	LOC646214	79	57	104
100616178	LOC646471	3	5	1
100616352	LOC646522	0	0	0
100616174	LOC646548	0	0	0
100616430	LOC646626	2	5	0
100616285	LOC646730	0	0	0
100616230	LOC646736	0	0	0
100616124	LOC646743	0	0	0
100616116	LOC646762	53	48	69
100616346	LOC646813	0	1	0
100616310	LOC646903	7	2	3
100616331	LOC646938	0	0	0
100616270	LOC647859	0	0	0
100616206	LOC648987	178	178	262
100616117	LOC649133	0	0	0
100616386	LOC649352	0	0	0
100616160	LOC650226	143	131	262
100616465	LOC652276	6	10	15
100616393	LOC653080	3	18	13
100616439	LOC653160	10	4	10
100616348	LOC653653	0	0	1
100616372	LOC653712	2	5	8
100423038	LOC653786	0	0	3
100616350	LOC654342	0	0	0
100616245	LOC654841	2	3	3
100616221	LOC727751	0	0	0
100616255	LOC727896	3	5	6
100616260	LOC727993	0	0	0
100616318	LOC728024	1	0	7
100616288	LOC728040	0	0	0
100616308	LOC728095	0	0	0
100847047	LOC728392	10	2	5
100616214	LOC728485	0	0	1
100616114	LOC728554	27	4	53
100616236	LOC728613	12	6	19
100616351	LOC728673	2	1	4
100616380	LOC728715	0	2	9
100616429	LOC728730	39	24	64
100616242	LOC728739	0	0	0
100616301	LOC728743	1	3	6
100616383	LOC728752	4	2	2
100616286	LOC728975	2	1	7
100616343	LOC728989	0	0	0
100616296	LOC729080	1	1	2
100616128	LOC729159	0	0	0
100616192	LOC729218	2	7	5
