"Entrez_ID"	"Gene_symbol"	"Gene_name"	"mRNA_size"	"Frag_count"	"FPM"	"FPKM"
475	"ATOX1"	"antioxidant 1 copper chaperone"	5239	827	35.06788328	6.693621546
476	"ATP1A1"	"ATPase Na+/K+ transporting subunit alpha 1"	6971	20820	882.8456226	126.6454774
477	"ATP1A2"	"ATPase Na+/K+ transporting subunit alpha 2"	6298	28	1.187304392	0.188520862
478	"ATP1A3"	"ATPase Na+/K+ transporting subunit alpha 3"	5122	4453	188.823802	36.86524834
479	"ATP12A"	"ATPase H+/K+ transporting non-gastric alpha2 subunit"	4442	15	0.636055924	0.143191338
480	"ATP1A4"	"ATPase Na+/K+ transporting subunit alpha 4"	6284	1	0.042403728	0.006747888
481	"ATP1B1"	"ATPase Na+/K+ transporting subunit beta 1"	2962	11828	501.551298	169.3285949
482	"ATP1B2"	"ATPase Na+/K+ transporting subunit beta 2"	3276	39	1.653745403	0.504806289
483	"ATP1B3"	"ATPase Na+/K+ transporting subunit beta 3"	2584	2302	97.61338248	37.77607681
486	"FXYD2"	"FXYD domain containing ion transport regulator 2"	3029	0	0	0
487	"ATP2A1"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1"	4587	39	1.653745403	0.360528756
488	"ATP2A2"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"	13745	11395	483.1904837	35.15390932
489	"ATP2A3"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"	6893	2490	105.5852834	15.31775474
490	"ATP2B1"	"ATPase plasma membrane Ca2+ transporting 1"	9315	1357	57.54185926	6.177333254
491	"ATP2B2"	"ATPase plasma membrane Ca2+ transporting 2"	10165	172	7.293441263	0.717505289
492	"ATP2B3"	"ATPase plasma membrane Ca2+ transporting 3"	7534	1	0.042403728	0.005628315
493	"ATP2B4"	"ATPase plasma membrane Ca2+ transporting 4"	9721	988	41.89488353	4.309729815
495	"ATP4A"	"ATPase H+/K+ transporting alpha subunit"	3889	10	0.424037283	0.109035043
496	"ATP4B"	"ATPase H+/K+ transporting beta subunit"	1488	2	0.084807457	0.056994258
498	"ATP5F1A"	"ATP synthase F1 subunit alpha"	7672	14203	602.2601526	78.50106265
501	"ALDH7A1"	"aldehyde dehydrogenase 7 family member A1"	6911	2055	87.1396616	12.60883542
506	"ATP5F1B"	"ATP synthase F1 subunit beta"	2322	19670	834.0813351	359.2081547
509	"ATP5F1C"	"ATP synthase F1 subunit gamma"	2326	5992	254.0831398	109.2360876
513	"ATP5F1D"	"ATP synthase F1 subunit delta"	1505	1029	43.63343639	28.99231654
514	"ATP5F1E"	"ATP synthase F1 subunit epsilon"	5126	4036	171.1414473	33.38693861
515	"ATP5PB"	"ATP synthase peripheral stalk-membrane subunit b"	3383	5086	215.665362	63.74973751
516	"ATP5MC1"	"ATP synthase membrane subunit c locus 1"	2615	5866	248.74027	95.12056216
517	"ATP5MC2"	"ATP synthase membrane subunit c locus 2"	3991	4548	192.8521562	48.32176301
518	"ATP5MC3"	"ATP synthase membrane subunit c locus 3"	6780	3788	160.6253227	23.69105054
521	"ATP5ME"	"ATP synthase membrane subunit e"	940	2070	87.77571752	93.3784229
522	"ATP5PF"	"ATP synthase peripheral stalk subunit F6"	2043	1871	79.3373756	38.83376192
523	"ATP6V1A"	"ATPase H+ transporting V1 subunit A"	5130	2531	107.3238363	20.92082578
525	"ATP6V1B1"	"ATPase H+ transporting V1 subunit B1"	2653	57	2.417012511	0.911048817
526	"ATP6V1B2"	"ATPase H+ transporting V1 subunit B2"	7816	1240	52.58062306	6.727305918
527	"ATP6V0C"	"ATPase H+ transporting V0 subunit c"	1498	266	11.27939172	7.529633992
528	"ATP6V1C1"	"ATPase H+ transporting V1 subunit C1"	5851	13247	561.7221884	96.00447589
529	"ATP6V1E1"	"ATPase H+ transporting V1 subunit E1"	3212	1358	57.58426299	17.92785274
533	"ATP6V0B"	"ATPase H+ transporting V0 subunit b"	3535	2976	126.1934953	35.69830137
534	"ATP6V1G2"	"ATPase H+ transporting V1 subunit G2"	12305	46	1.9505715	0.15851861
535	"ATP6V0A1"	"ATPase H+ transporting V0 subunit a1"	8182	2551	108.1719108	13.22071753
537	"ATP6AP1"	"ATPase H+ transporting accessory protein 1"	4884	2992	126.871955	25.97705876
538	"ATP7A"	"ATPase copper transporting alpha"	8529	380	16.11341674	1.88925041
539	"ATP5PO"	"ATP synthase peripheral stalk subunit OSCP"	3759	4812	204.0467404	54.28218687
540	"ATP7B"	"ATPase copper transporting beta"	9425	890	37.73931816	4.004171688
545	"ATR"	"ATR serine/threonine kinase"	12496	1477	62.63030666	5.012028382
546	"ATRX"	"ATRX, chromatin remodeler"	19060	1845	78.23487866	4.104663099
547	"KIF1A"	"kinesin family member 1A"	12357	9336	395.8812071	32.03699985
549	"AUH"	"AU RNA binding methylglutaconyl-CoA hydratase"	2258	179	7.590267361	3.36150016
550	"AUP1"	"AUP1, lipid droplet regulating VLDL assembly factor"	2634	4300	182.3360316	69.22400591
551	"AVP"	"arginine vasopressin"	619	1	0.042403728	0.0685036
552	"AVPR1A"	"arginine vasopressin receptor 1A"	5963	54	2.289801327	0.384001564
553	"AVPR1B"	"arginine vasopressin receptor 1B"	2273	5	0.212018641	0.093277009
554	"AVPR2"	"arginine vasopressin receptor 2"	2231	1	0.042403728	0.019006602
558	"AXL"	"AXL receptor tyrosine kinase"	5154	17	0.720863381	0.139864839
563	"AZGP1"	"alpha-2-glycoprotein 1, zinc-binding"	2699	3420	145.0207507	53.73128962
566	"AZU1"	"azurocidin 1"	3566	0	0	0
567	"B2M"	"beta-2-microglobulin"	6302	15608	661.8373909	105.0202144
570	"BAAT"	"bile acid-CoA:amino acid N-acyltransferase"	5641	20	0.848074565	0.150341175
571	"BACH1"	"BTB domain and CNC homolog 1"	7723	1374	58.26272265	7.544053172
572	"BAD"	"BCL2 associated agonist of cell death"	1708	921	39.05383374	22.86524224
573	"BAG1"	"BCL2 associated athanogene 1"	7114	1651	70.00855538	9.840955212
575	"ADGRB1"	"adhesion G protein-coupled receptor B1"	7356	792	33.58375279	4.565491135
576	"ADGRB2"	"adhesion G protein-coupled receptor B2"	7756	1001	42.446132	5.472683342
577	"ADGRB3"	"adhesion G protein-coupled receptor B3"	6490	104	4.40998774	0.679505045
578	"BAK1"	"BCL2 antagonist/killer 1"	2212	220	9.32882022	4.217368996
579	"NKX3-2"	"NK3 homeobox 2"	2801	10	0.424037283	0.15138782
580	"BARD1"	"BRCA1 associated RING domain 1"	6067	431	18.27600689	3.012363093
581	"BAX"	"BCL2 associated X, apoptosis regulator"	2587	1407	59.66204568	23.0622519
582	"BBS1"	"Bardet-Biedl syndrome 1"	6381	845	35.83115039	5.615287634
583	"BBS2"	"Bardet-Biedl syndrome 2"	8337	376	15.94380183	1.912414757
585	"BBS4"	"Bardet-Biedl syndrome 4"	4149	369	15.64697573	3.771264337
586	"BCAT1"	"branched chain amino acid transaminase 1"	11775	4	0.169614913	0.014404664
587	"BCAT2"	"branched chain amino acid transaminase 2"	4553	1338	56.73618843	12.46127574
590	"BCHE"	"butyrylcholinesterase"	3082	35	1.48413049	0.481547855
593	"BCKDHA"	"branched chain keto acid dehydrogenase E1, alpha polypeptide"	3579	2453	104.0163454	29.06296324
594	"BCKDHB"	"branched chain keto acid dehydrogenase E1 subunit beta"	4071	647	27.43521219	6.739182558
595	"CCND1"	"cyclin D1"	4830	109	4.622006382	0.956937139
596	"BCL2"	"BCL2, apoptosis regulator"	7485	2	0.084807457	0.011330322
597	"BCL2A1"	"BCL2 related protein A1"	1089	1	0.042403728	0.038938226
598	"BCL2L1"	"BCL2 like 1"	3065	1997	84.68024536	27.62813878
599	"BCL2L2"	"BCL2 like 2"	3658	1344	56.9906108	15.57971864
602	"BCL3"	"B cell CLL/lymphoma 3"	3242	810	34.3470199	10.59439232
604	"BCL6"	"B cell CLL/lymphoma 6"	5938	257	10.89775817	1.835257354
605	"BCL7A"	"BCL tumor suppressor 7A"	6565	272	11.53381409	1.756864294
606	"NBEAP1"	"neurobeachin pseudogene 1"	1602	5	0.212018641	0.132346218
607	"BCL9"	"B cell CLL/lymphoma 9"	6420	1247	52.87744915	8.236362797
608	"TNFRSF17"	"TNF receptor superfamily member 17"	1118	0	0	0
610	"HCN2"	"hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"	3408	86	3.646720631	1.070047134
611	"OPN1SW"	"opsin 1, short wave sensitive"	1096	10	0.424037283	0.386895331
613	"BCR"	"BCR, RhoGEF and GTPase activating protein"	12389	2312	98.03741976	7.91326336
617	"BCS1L"	"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone"	3379	688	29.17376505	8.633845827
618	"BCYRN1"	"brain cytoplasmic RNA 1"	13458	111	4.706813838	0.34974096
622	"BDH1"	"3-hydroxybutyrate dehydrogenase 1"	9114	4455	188.9086094	20.7272997
623	"BDKRB1"	"bradykinin receptor B1"	2704	31	1.314515576	0.486137417
624	"BDKRB2"	"bradykinin receptor B2"	6845	313	13.27236695	1.938987136
627	"BDNF"	"brain derived neurotrophic factor"	7740	56	2.374608783	0.306797
629	"CFB"	"complement factor B"	32997	5074	215.1565172	6.520487234
631	"BFSP1"	"beaded filament structural protein 1"	3226	66	2.798646066	0.867528229
632	"BGLAP"	"bone gamma-carboxyglutamate protein"	1190	8	0.339229826	0.285067081
633	"BGN"	"biglycan"	2453	225	9.540838861	3.889457342
634	"CEACAM1"	"carcinoembryonic antigen related cell adhesion molecule 1"	5524	404	17.13110622	3.101214016
635	"BHMT"	"betaine--homocysteine S-methyltransferase"	3519	0	0	0
636	"BICD1"	"BICD cargo adaptor 1"	11933	529	22.43157226	1.8797932
637	"BID"	"BH3 interacting domain death agonist"	4446	1065	45.15997061	10.15743828
638	"BIK"	"BCL2 interacting killer"	953	174	7.378248719	7.742128771
639	"PRDM1"	"PR/SET domain 1"	6369	9	0.381633554	0.059920483
640	"BLK"	"BLK proto-oncogene, Src family tyrosine kinase"	4803	0	0	0
641	"BLM"	"Bloom syndrome RecQ like helicase"	6551	284	12.04265883	1.838293212
642	"BLMH"	"bleomycin hydrolase"	4012	1379	58.47474129	14.57496044
643	"CXCR5"	"C-X-C motif chemokine receptor 5"	4431	13	0.551248468	0.124407237
644	"BLVRA"	"biliverdin reductase A"	1821	858	36.38239886	19.97935138
645	"BLVRB"	"biliverdin reductase B"	1665	1746	74.03690956	44.46661235
646	"BNC1"	"basonuclin 1"	4797	0	0	0
648	"BMI1"	"BMI1 proto-oncogene, polycomb ring finger"	3859	375	15.9013981	4.1206007
649	"BMP1"	"bone morphogenetic protein 1"	7471	237	10.0496836	1.345159095
650	"BMP2"	"bone morphogenetic protein 2"	3601	250	10.60093207	2.943885606
651	"BMP3"	"bone morphogenetic protein 3"	5734	17	0.720863381	0.125717367
652	"BMP4"	"bone morphogenetic protein 4"	2652	2	0.084807457	0.031978679
653	"BMP5"	"bone morphogenetic protein 5"	3952	0	0	0
654	"BMP6"	"bone morphogenetic protein 6"	2780	71	3.010664707	1.082972916
655	"BMP7"	"bone morphogenetic protein 7"	5418	198	8.395938198	1.54963791
656	"BMP8B"	"bone morphogenetic protein 8b"	5143	62	2.629031153	0.511186302
657	"BMPR1A"	"bone morphogenetic protein receptor type 1A"	11360	845	35.83115039	3.154150562
658	"BMPR1B"	"bone morphogenetic protein receptor type 1B"	6312	3033	128.6105078	20.37555574
659	"BMPR2"	"bone morphogenetic protein receptor type 2"	11893	907	38.46018154	3.233850294
660	"BMX"	"BMX non-receptor tyrosine kinase"	2806	50	2.120186414	0.755590311
661	"POLR3D"	"RNA polymerase III subunit D"	5611	380	16.11341674	2.8717549
662	"BNIP1"	"BCL2 interacting protein 1"	2440	379	16.07101301	6.586480744
663	"BNIP2"	"BCL2 interacting protein 2"	7969	237	10.0496836	1.261097202
664	"BNIP3"	"BCL2 interacting protein 3"	5325	4861	206.1245231	38.70883063
665	"BNIP3L"	"BCL2 interacting protein 3 like"	4307	1234	52.32620069	12.14910627
666	"BOK"	"BOK, BCL2 family apoptosis regulator"	2657	2746	116.4406378	43.82410156
667	"DST"	"dystonin"	42341	2335	99.01270551	2.338459307
668	"FOXL2"	"forkhead box L2"	2917	217	9.201609035	3.154476872
669	"BPGM"	"bisphosphoglycerate mutase"	2539	891	37.78172189	14.88055214
670	"BPHL"	"biphenyl hydrolase like"	5780	649	27.52001965	4.761249074
671	"BPI"	"bactericidal permeability increasing protein"	2511	0	0	0
672	"BRCA1"	"BRCA1, DNA repair associated"	8922	1575	66.78587203	7.485527015
673	"BRAF"	"B-Raf proto-oncogene, serine/threonine kinase"	10380	1004	42.57334318	4.101478149
675	"BRCA2"	"BRCA2, DNA repair associated"	12273	356	15.09572726	1.229994888
676	"BRDT"	"bromodomain testis associated"	4334	14	0.593652196	0.136975587
677	"ZFP36L1"	"ZFP36 ring finger protein like 1"	5160	5695	241.4892325	46.80023886
678	"ZFP36L2"	"ZFP36 ring finger protein like 2"	3696	6194	262.6486929	71.06295804
680	"BRS3"	"bombesin receptor subtype 3"	2833	17	0.720863381	0.254452305
682	"BSG"	"basigin (Ok blood group)"	3146	4283	181.6151682	57.72891551
683	"BST1"	"bone marrow stromal cell antigen 1"	2980	23	0.97528575	0.327277097
684	"BST2"	"bone marrow stromal cell antigen 2"	1119	357	15.13813099	13.5282672
685	"BTC"	"betacellulin"	2816	37	1.568937946	0.557151259
686	"BTD"	"biotinidase"	3704	423	17.93677706	4.842542402
687	"KLF9"	"Kruppel like factor 9"	5175	848	35.95836157	6.948475667
688	"KLF5"	"Kruppel like factor 5"	3893	816	34.60144227	8.888117716
689	"BTF3"	"basic transcription factor 3"	2467	5988	253.9135249	102.9240068
694	"BTG1"	"BTG anti-proliferation factor 1"	4854	2972	126.0238804	25.96289255
695	"BTK"	"Bruton tyrosine kinase"	4575	0	0	0
696	"BTN1A1"	"butyrophilin subfamily 1 member A1"	2895	0	0	0
699	"BUB1"	"BUB1 mitotic checkpoint serine/threonine kinase"	6032	1269	53.81033118	8.920810871
701	"BUB1B"	"BUB1 mitotic checkpoint serine/threonine kinase B"	4476	1123	47.61938685	10.63882637
705	"BYSL"	"bystin like"	2248	1159	49.14592107	21.86206453
706	"TSPO"	"translocator protein"	1455	1832	77.68363019	53.39081113
708	"C1QBP"	"complement C1q binding protein"	2335	3646	154.6039933	66.21156029
710	"SERPING1"	"serpin family G member 1"	3603	30	1.272111848	0.353070177
711	"ERC2-IT1"	"ERC2 intronic transcript 1"	2177	4	0.169614913	0.077912225
712	"C1QA"	"complement C1q A chain"	1272	0	0	0
713	"C1QB"	"complement C1q B chain"	1601	2	0.084807457	0.052971553
714	"C1QC"	"complement C1q C chain"	1335	0	0	0
715	"C1R"	"complement C1r"	6038	276	11.703429	1.938295628
716	"C1S"	"complement C1s"	6462	24	1.017689479	0.157488313
717	"C2"	"complement C2"	38187	31	1.314515576	0.034423117
718	"C3"	"complement C3"	8328	6	0.25442237	0.030550237
719	"C3AR1"	"complement C3a receptor 1"	2145	0	0	0
720	"C4A"	"complement C4A (Rodgers blood group)"	41244	26	1.102496935	0.026731087
721	"C4B"	"complement C4B (Chido blood group)"	55829	4213	178.6469072	3.199894449
722	"C4BPA"	"complement component 4 binding protein alpha"	2441	7	0.296826098	0.121600204
725	"C4BPB"	"complement component 4 binding protein beta"	3219	10	0.424037283	0.131729507
726	"CAPN5"	"calpain 5"	6166	2677	113.5147806	18.4097925
727	"C5"	"complement C5"	6533	321	13.61159678	2.083513971
728	"C5AR1"	"complement C5a receptor 1"	2311	17	0.720863381	0.311927036
729	"C6"	"complement C6"	4739	4	0.169614913	0.035791288
730	"C7"	"complement C7"	5223	9	0.381633554	0.073067883
731	"C8A"	"complement C8 alpha chain"	2356	3	0.127211185	0.053994561
732	"C8B"	"complement C8 beta chain"	2729	0	0	0
733	"C8G"	"complement C8 gamma chain"	1024	16	0.678459652	0.662558254
734	"OSGIN2"	"oxidative stress induced growth inhibitor family member 2"	4681	1230	52.15658577	11.1421888
735	"C9"	"complement C9"	2951	0	0	0
738	"VPS51"	"VPS51, GARP complex subunit"	4878	1943	82.39044403	16.89020993
740	"MRPL49"	"mitochondrial ribosomal protein L49"	3080	2792	118.3912093	38.43870433
741	"ZNHIT2"	"zinc finger HIT-type containing 2"	1306	364	15.43495709	11.81849701
744	"MPPED2"	"metallophosphoesterase domain containing 2"	8197	937	39.73229339	4.84717499
745	"MYRF"	"myelin regulatory factor"	10680	1452	61.57021345	5.765001259
746	"TMEM258"	"transmembrane protein 258"	3068	1649	69.92374792	22.79131288
747	"DAGLA"	"diacylglycerol lipase alpha"	5757	591	25.06060341	4.353066425
750	"GAS8-AS1"	"GAS8 antisense RNA 1"	460	2	0.084807457	0.184364036
752	"FMNL1"	"formin like 1"	7373	329	13.9508266	1.892150631
753	"LDLRAD4"	"low density lipoprotein receptor class A domain containing 4"	13058	508	21.54109396	1.649647263
754	"PTTG1IP"	"PTTG1 interacting protein"	3537	5705	241.9132698	68.39504376
755	"C21orf2"	"chromosome 21 open reading frame 2"	6063	484	20.52340448	3.385024655
757	"TMEM50B"	"transmembrane protein 50B"	8990	1198	50.79966647	5.650685925
758	"MPPED1"	"metallophosphoesterase domain containing 1"	4245	29	1.22970812	0.289683892
759	"CA1"	"carbonic anhydrase 1"	4068	2	0.084807457	0.020847457
760	"CA2"	"carbonic anhydrase 2"	2123	72	3.053068436	1.438091585
761	"CA3"	"carbonic anhydrase 3"	2310	3	0.127211185	0.055069777
762	"CA4"	"carbonic anhydrase 4"	2424	224	9.498435133	3.918496342
763	"CA5A"	"carbonic anhydrase 5A"	7981	5	0.212018641	0.026565423
765	"CA6"	"carbonic anhydrase 6"	2662	0	0	0
766	"CA7"	"carbonic anhydrase 7"	1862	7	0.296826098	0.159412512
767	"CA8"	"carbonic anhydrase 8"	3812	187	7.929497187	2.08014092
768	"CA9"	"carbonic anhydrase 9"	1670	5093	215.9621881	129.3186755
770	"CA11"	"carbonic anhydrase 11"	1929	19	0.805670837	0.417662435
771	"CA12"	"carbonic anhydrase 12"	3655	1400	59.36521958	16.24219414
773	"CACNA1A"	"calcium voltage-gated channel subunit alpha1 A"	10299	6	0.25442237	0.024703599
774	"CACNA1B"	"calcium voltage-gated channel subunit alpha1 B"	9897	952	40.36834931	4.078847056
775	"CACNA1C"	"calcium voltage-gated channel subunit alpha1 C"	19103	60	2.544223696	0.13318451
776	"CACNA1D"	"calcium voltage-gated channel subunit alpha1 D"	10657	35	1.48413049	0.139263441
777	"CACNA1E"	"calcium voltage-gated channel subunit alpha1 E"	17771	142	6.021329415	0.338828958
778	"CACNA1F"	"calcium voltage-gated channel subunit alpha1 F"	6928	0	0	0
779	"CACNA1S"	"calcium voltage-gated channel subunit alpha1 S"	6168	0	0	0
780	"DDR1"	"discoidin domain receptor tyrosine kinase 1"	34169	4722	200.2304049	5.860001899
781	"CACNA2D1"	"calcium voltage-gated channel auxiliary subunit alpha2delta 1"	9010	303	12.84832967	1.426007732
782	"CACNB1"	"calcium voltage-gated channel auxiliary subunit beta 1"	7094	1035	43.88785876	6.186616685
783	"CACNB2"	"calcium voltage-gated channel auxiliary subunit beta 2"	6537	31	1.314515576	0.201088508
784	"CACNB3"	"calcium voltage-gated channel auxiliary subunit beta 3"	5737	1016	43.08218792	7.509532495
785	"CACNB4"	"calcium voltage-gated channel auxiliary subunit beta 4"	13587	19	0.805670837	0.059297184
786	"CACNG1"	"calcium voltage-gated channel auxiliary subunit gamma 1"	1266	15	0.636055924	0.502413842
788	"SLC25A20"	"solute carrier family 25 member 20"	1982	542	22.98282072	11.59577231
790	"CAD"	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"	8422	3145	133.3597254	15.83468599
793	"CALB1"	"calbindin 1"	7138	6	0.25442237	0.035643369
794	"CALB2"	"calbindin 2"	1703	5	0.212018641	0.124497147
795	"S100G"	"S100 calcium binding protein G"	455	0	0	0
796	"CALCA"	"calcitonin related polypeptide alpha"	2128	7	0.296826098	0.139485948
797	"CALCB"	"calcitonin related polypeptide beta"	3937	204	8.650360567	2.197195979
799	"CALCR"	"calcitonin receptor"	4042	0	0	0
800	"CALD1"	"caldesmon 1"	9843	7413	314.3388377	31.93526747
801	"CALM1"	"calmodulin 1"	7705	8901	377.4355853	48.98579953
805	"CALM2"	"calmodulin 2"	6466	13988	593.1433511	91.73265559
808	"CALM3"	"calmodulin 3"	3667	19825	840.653913	229.2484082
810	"CALML3"	"calmodulin like 3"	2763	1	0.042403728	0.015346988
811	"CALR"	"calreticulin"	2714	36752	1558.421821	574.2158517
813	"CALU"	"calumenin"	4537	6399	271.3414572	59.80636042
814	"CAMK4"	"calcium/calmodulin dependent protein kinase IV"	13910	0	0	0
815	"CAMK2A"	"calcium/calmodulin dependent protein kinase II alpha"	6150	0	0	0
816	"CAMK2B"	"calcium/calmodulin dependent protein kinase II beta"	8159	30	1.272111848	0.155915167
817	"CAMK2D"	"calcium/calmodulin dependent protein kinase II delta"	6673	844	35.78874666	5.363216943
818	"CAMK2G"	"calcium/calmodulin dependent protein kinase II gamma"	6780	872	36.97605105	5.453694846
819	"CAMLG"	"calcium modulating ligand"	2221	805	34.13500126	15.36920363
820	"CAMP"	"cathelicidin antimicrobial peptide"	745	13	0.551248468	0.739930829
821	"CANX"	"calnexin"	6235	21499	911.6377541	146.2129517
822	"CAPG"	"capping actin protein, gelsolin like"	2607	788	33.41413788	12.81708396
823	"CAPN1"	"calpain 1"	7553	3826	162.2366644	21.47976491
824	"CAPN2"	"calpain 2"	8792	4467	189.4174542	21.54429643
825	"CAPN3"	"calpain 3"	6489	25	1.060093207	0.163367731
826	"CAPNS1"	"calpain small subunit 1"	3478	8066	342.0284722	98.34056131
827	"CAPN6"	"calpain 6"	3568	1	0.042403728	0.011884453
828	"CAPS"	"calcyphosine"	4669	240	10.17689479	2.179673332
829	"CAPZA1"	"capping actin protein of muscle Z-line alpha subunit 1"	4130	3306	140.1867257	33.94351711
830	"CAPZA2"	"capping actin protein of muscle Z-line alpha subunit 2"	8425	4825	204.5979889	24.28462776
831	"CAST"	"calpastatin"	11891	2707	114.7868924	9.653258131
832	"CAPZB"	"capping actin protein of muscle Z-line beta subunit"	3238	3875	164.3144471	50.74565999
833	"CARS"	"cysteinyl-tRNA synthetase"	20074	1314	55.71849895	2.775655024
834	"CASP1"	"caspase 1"	3698	1	0.042403728	0.011466665
835	"CASP2"	"caspase 2"	8020	1406	59.61964195	7.433870567
836	"CASP3"	"caspase 3"	2899	1436	60.8917538	21.00439938
837	"CASP4"	"caspase 4"	7256	371	15.73178319	2.168106834
838	"CASP5"	"caspase 5"	1592	2	0.084807457	0.053271015
839	"CASP6"	"caspase 6"	1943	399	16.91908758	8.707713629
840	"CASP7"	"caspase 7"	3528	693	29.38578369	8.329303768
841	"CASP8"	"caspase 8"	7243	489	20.73542312	2.862822466
842	"CASP9"	"caspase 9"	5269	181	7.675074817	1.456647337
843	"CASP10"	"caspase 10"	7598	164	6.954211437	0.915268681
844	"CASQ1"	"calsequestrin 1"	2176	8	0.339229826	0.15589606
845	"CASQ2"	"calsequestrin 2"	2769	0	0	0
