"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"1438.723098704442","pp","9606.ENSP00000464317 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000464317 (pp) 9606.ENSP00000467141","0.269","0.0","0.5","0.1","0.0",,"0.0","0.802","0.47"
"4746.58289192692","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000346032","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000346032","0.075","0.0","0.0","0.0","0.0",,"0.0","0.854","0.849"
"820.4690569759878","pp","9606.ENSP00000422007 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000422007 (pp) 9606.ENSP00000467141","0.239","0.0","0.5","0.132","0.0",,"0.0","0.801","0.469"
"461.1965587408575","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000450540","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000450540","0.16","0.0","0.4","0.041","0.0",,"0.0","0.848","0.724"
"106.250454516244","pp","9606.ENSP00000422007 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000422007 (pp) 9606.ENSP00000464317","0.16","0.0","0.5","0.089","0.0",,"0.0","0.752","0.427"
"478.66474728560775","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000295834","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000295834","0.714","0.0","0.0","0.0","0.0",,"0.0","0.835","0.447"
"567.3668800095642","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000467141","0.39","0.0","0.5","0.957","0.0",,"0.0","0.999","0.992"
"606.8174426585906","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000323929","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000323929","0.187","0.0","0.0","0.0","0.0",,"0.0","0.803","0.767"
"363.7730762040427","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000422007","false","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000422007","0.19","0.05","0.9","0.292","0.0",,"0.0","0.96","0.388"
"272.5058663097207","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000321334","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000321334","0.698","0.0","0.0","0.107","0.0",,"0.0","0.796","0.304"
"718.7342882733448","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000464317","0.229","0.0","0.5","0.693","0.0",,"0.0","0.951","0.635"
"2119.9047252373675","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000292401","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000292401","0.333","0.0","0.0","0.0","0.0",,"0.0","0.794","0.704"
"1068.4153120167002","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000386840","false","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000386840","0.485","0.0","0.0","0.094","0.0",,"0.0","0.86","0.724"
"1880.0","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000329214","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000329214","0.065","0.0","0.0","0.0","0.0",,"0.0","0.778","0.773"
"1560.828989403266","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000496494","false","pp","9606.ENSP00000355537 (pp) 9606.ENSP00000496494","0.229","0.0","0.0","0.479","0.0",,"0.0","0.76","0.451"
"1880.0","pp","9606.ENSP00000168148 (pp) 9606.ENSP00000273784","false","pp","9606.ENSP00000168148 (pp) 9606.ENSP00000273784","0.447","0.0","0.0","0.0","0.0",,"0.0","0.941","0.899"
"341.06034454704485","pp","9606.ENSP00000400908 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000400908 (pp) 9606.ENSP00000464317","0.137","0.0","0.5","0.1","0.0",,"0.0","0.82","0.593"
"276.5516344208711","pp","9606.ENSP00000414378 (pp) 9606.ENSP00000481994","false","pp","9606.ENSP00000414378 (pp) 9606.ENSP00000481994","0.087","0.0","0.5","0.098","0.0",,"0.0","0.904","0.796"
"445.16187773579054","pp","9606.ENSP00000400908 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000400908 (pp) 9606.ENSP00000467141","0.273","0.0","0.5","0.061","0.0",,"0.0","0.801","0.487"
"1601.448365579129","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000381097","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000381097","0.074","0.0","0.9","0.0","0.0",,"0.0","0.917","0.176"
"5191.1065825678725","pp","9606.ENSP00000386840 (pp) 9606.ENSP00000487444","false","pp","9606.ENSP00000386840 (pp) 9606.ENSP00000487444","0.0","0.0","0.8","0.0","0.0",,"0.0","0.806","0.073"
"665.8371327575211","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000414378","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000414378","0.0","0.0","0.9","0.0","0.0",,"0.0","0.917","0.205"
"1717.4440917597428","pp","9606.ENSP00000386840 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000386840 (pp) 9606.ENSP00000467141","0.518","0.0","0.0","0.0","0.0",,"0.0","0.767","0.537"
"1601.448365579129","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000337451","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000337451","0.076","0.0","0.9","0.0","0.0",,"0.0","0.914","0.151"
"236.74763758897473","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000467141","0.403","0.0","0.8","0.986","0.0",,"0.0","0.999","0.999"
"1880.0","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000310491","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000310491","0.049","0.0","0.0","0.0","0.0",,"0.0","0.914","0.913"
"101.02059884559876","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000355537","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000355537","0.448","0.0","0.5","0.0","0.0",,"0.0","0.969","0.899"
"1796.4898787994648","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000358309","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000358309","0.074","0.0","0.9","0.0","0.0",,"0.0","0.913","0.137"
"1946.2412368986043","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000327145","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000327145","0.083","0.0","0.0","0.0","0.0",,"0.0","0.88","0.875"
"1601.448365579129","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000481994","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000481994","0.067","0.0","0.9","0.0","0.0",,"0.0","0.91","0.115"
"231.28508539157897","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000351790","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000351790","0.199","0.0","0.0","0.0","0.0",,"0.0","0.831","0.798"
"3033.445339425182","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000418915","false","pp","9606.ENSP00000274376 (pp) 9606.ENSP00000418915","0.042","0.0","0.0","0.127","0.0",,"0.0","0.794","0.774"
"277.61126660382945","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000464317","0.214","0.0","0.5","0.0","0.0",,"0.0","0.81","0.556"
"277.55163442087104","pp","9606.ENSP00000166244 (pp) 9606.ENSP00000414378","false","pp","9606.ENSP00000166244 (pp) 9606.ENSP00000414378","0.087","0.0","0.65","0.192","0.0",,"0.0","0.924","0.743"
"309.814839782236","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000354488","false","pp","9606.ENSP00000312624 (pp) 9606.ENSP00000354488","0.421","0.0","0.0","0.0","0.0",,"0.0","0.766","0.612"
"1602.4483655791284","pp","9606.ENSP00000166244 (pp) 9606.ENSP00000274376","false","pp","9606.ENSP00000166244 (pp) 9606.ENSP00000274376","0.074","0.0","0.9","0.0","0.0",,"0.0","0.909","0.102"
"797.2426211004678","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000354488","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000354488","0.869","0.0","0.5","0.189","0.0",,"0.0","0.975","0.583"
"2060.0049406577828","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000467141","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000467141","0.813","0.0","0.5","0.125","0.0",,"0.0","0.965","0.626"
"4592.044762599102","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000355904","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000355904","0.134","0.0","0.0","0.842","0.0",,"0.0","0.967","0.779"
"533.0246304354569","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000464317","0.409","0.0","0.72","0.471","0.0",,"0.0","0.957","0.569"
"4333.995744064398","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000360290","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000360290","0.135","0.0","0.9","0.292","0.0",,"0.0","0.964","0.488"
"923.8868323419705","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000496494","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000496494","0.569","0.0","0.5","0.287","0.0",,"0.0","0.928","0.587"
"2882.712108167318","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000336528","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000336528","0.057","0.0","0.0","0.683","0.0",,"0.0","0.891","0.664"
"589.5074123037245","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000422007","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000422007","0.579","0.0","0.5","0.065","0.0",,"0.0","0.922","0.65"
"7001.701615096367","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000320935","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000320935","0.056","0.0","0.5","0.0","0.0",,"0.0","0.884","0.774"
"3320.033690600303","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000379616","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000379616","0.305","0.0","0.72","0.471","0.0",,"0.0","0.91","0.236"
"13606.637142082416","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000387662","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000387662","0.0","0.0","0.0","0.0","0.0",,"0.0","0.758","0.758"
"1218.7605698901307","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000355537","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000355537","0.672","0.0","0.5","0.065","0.0",,"0.0","0.907","0.464"
"1880.0","pp","9606.ENSP00000078445 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000078445 (pp) 9606.ENSP00000264867","0.051","0.0","0.9","0.292","0.0",,"0.0","0.95","0.348"
"991.5691774642974","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000400908","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000400908","0.53","0.0","0.5","0.125","0.0",,"0.0","0.887","0.518"
"1880.0","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000435380","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000435380","0.809","0.0","0.0","0.0","0.0",,"0.0","0.845","0.224"
"2794.9973875988335","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000386840","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000386840","0.793","0.0","0.0","0.125","0.0",,"0.0","0.827","0.121"
"3756.0","pp","9606.ENSP00000039007 (pp) 9606.ENSP00000417161","false","pp","9606.ENSP00000039007 (pp) 9606.ENSP00000417161","0.338","0.0","0.585","0.052","0.0",,"0.0","0.779","0.252"
"9103.099504268093","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000352835","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000352835","0.679","0.0","0.0","0.0","0.0",,"0.0","0.796","0.392"
"1880.0","pp","9606.ENSP00000039007 (pp) 9606.ENSP00000447731","false","pp","9606.ENSP00000039007 (pp) 9606.ENSP00000447731","0.308","0.0","0.585","0.052","0.0",,"0.0","0.769","0.252"
"647.9885615359087","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000312624","false","pp","9606.ENSP00000307280 (pp) 9606.ENSP00000312624","0.437","0.0","0.5","0.0","0.0",,"0.0","0.784","0.295"
"5628.0","pp","9606.ENSP00000382004 (pp) 9606.ENSP00000462701","false","pp","9606.ENSP00000382004 (pp) 9606.ENSP00000462701","0.052","0.0","0.54","0.702","0.0",,"0.0","0.929","0.52"
"1880.0","pp","9606.ENSP00000312811 (pp) 9606.ENSP00000394033","false","pp","9606.ENSP00000312811 (pp) 9606.ENSP00000394033","0.0","0.048","0.9","0.0","0.0",,"0.0","0.968","0.695"
"1011.3999519607067","pp","9606.ENSP00000263923 (pp) 9606.ENSP00000266085","false","pp","9606.ENSP00000263923 (pp) 9606.ENSP00000266085","0.103","0.0","0.0","0.0","0.0",,"0.0","0.967","0.965"
