"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"114.15579951848498","pp","9606.ENSP00000364805 (pp) 9606.ENSP00000378324","false","pp","9606.ENSP00000364805 (pp) 9606.ENSP00000378324","0.238","0.4","0.563","0.274","0.0",,"0.041","0.895","0.391"
"178.7531720286982","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000376352","false","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000376352","0.056","0.0","0.466","0.734","0.0",,"0.0","0.904","0.368"
"2.0","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000364805","false","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000364805","0.078","0.05","0.5","0.424","0.0",,"0.0","0.817","0.388"
"2354.6886577075024","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000307241","false","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000307241","0.684","0.492","0.978","0.968","0.028",,"0.095","0.999","0.996"
"1548.507088864175","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000358081","false","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000358081","0.162","0.0","0.4","0.565","0.0",,"0.0","0.876","0.499"
"17840.707754362145","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000387662","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000387662","0.0","0.0","0.0","0.0","0.0",,"0.0","0.758","0.758"
"114.15579951848498","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000378324","false","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000378324","0.29","0.404","0.162","0.464","0.0",,"0.041","0.888","0.502"
"3624.672923341449","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000300055","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000300055","0.0","0.0","0.5","0.0","0.0",,"0.0","0.788","0.593"
"2752.1292171412856","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000364801","false","pp","9606.ENSP00000310219 (pp) 9606.ENSP00000364801","0.437","0.049","0.5","0.782","0.0",,"0.0","0.959","0.417"
"3455.44473608754","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000362570","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000362570","0.067","0.0","0.0","0.0","0.0",,"0.0","0.795","0.79"
"13479.272308351272","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000500990","false","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000500990","0.061","0.0","0.0","0.626","0.0",,"0.0","0.758","0.365"
"3560.387936463618","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000320209","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000320209","0.0","0.0","0.0","0.0","0.0",,"0.0","0.811","0.811"
"4159.804197351676","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000378199","false","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000378199","0.096","0.049","0.5","0.728","0.0",,"0.0","0.873","0.078"
"29614.335929432596","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000424417","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000424417","0.086","0.0","0.0","0.783","0.0",,"0.0","0.824","0.185"
"2752.1292171412856","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000364805","false","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000364805","0.085","0.048","0.5","0.618","0.0",,"0.0","0.879","0.386"
"6734.548252330519","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000319814","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000319814","0.124","0.0","0.5","0.0","0.0",,"0.0","0.84","0.665"
"3433.892126130962","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000378324","false","pp","9606.ENSP00000364801 (pp) 9606.ENSP00000378324","0.269","0.402","0.563","0.694","0.0",,"0.041","0.964","0.487"
"13410.583023984895","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000415743","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000415743","0.059","0.0","0.5","0.0","0.0",,"0.0","0.843","0.693"
"4128.0","pp","9606.ENSP00000296452 (pp) 9606.ENSP00000334319","false","pp","9606.ENSP00000296452 (pp) 9606.ENSP00000334319","0.274","0.108","0.8","0.071","0.0",,"0.0","0.904","0.326"
"32533.889231556648","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000451129","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000451129","0.074","0.0","0.0","0.779","0.0",,"0.0","0.855","0.35"
"460.3027112233269","pp","9606.ENSP00000400459 (pp) 9606.ENSP00000473001","false","pp","9606.ENSP00000400459 (pp) 9606.ENSP00000473001","0.05","0.0","0.5","0.0","0.0",,"0.0","0.872","0.752"
"3132.9886148126543","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000427514","0.053","0.0","0.5","0.0","0.0",,"0.0","0.859","0.727"
"271.204933925659","pp","9606.ENSP00000356237 (pp) 9606.ENSP00000358142","false","pp","9606.ENSP00000356237 (pp) 9606.ENSP00000358142","0.111","0.0","0.0","0.092","0.0",,"0.0","0.767","0.734"
"14291.829772910909","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000336528","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000336528","0.057","0.0","0.0","0.683","0.0",,"0.0","0.891","0.664"
"4.0","pp","9606.ENSP00000367197 (pp) 9606.ENSP00000482870","false","pp","9606.ENSP00000367197 (pp) 9606.ENSP00000482870","0.055","0.0","0.0","0.609","0.0",,"0.0","0.846","0.618"
"14283.848088315284","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000312652","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000312652","0.0","0.0","0.5","0.0","0.0",,"0.0","0.903","0.814"
"2083.8571207715436","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000305647","false","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000305647","0.049","0.0","0.0","0.684","0.0",,"0.0","0.769","0.294"
"3835.3442067348547","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000329140","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000329140","0.051","0.0","0.9","0.0","0.0",,"0.0","0.906","0.093"
"763.7280644971485","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000379602","false","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000379602","0.049","0.0","0.54","0.423","0.0",,"0.0","0.825","0.39"
"11221.618809098683","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000350359","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000350359","0.055","0.0","0.9","0.0","0.0",,"0.0","0.913","0.156"
"1388.4272198746837","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000416097","false","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000416097","0.085","0.0","0.5","0.494","0.0",,"0.0","0.943","0.784"
"3208.127078745443","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000397133","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000397133","0.087","0.0","0.9","0.0","0.0",,"0.0","0.937","0.373"
"2132.73804679765","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000305255","false","pp","9606.ENSP00000294179 (pp) 9606.ENSP00000305255","0.044","0.0","0.54","0.702","0.0",,"0.0","0.95","0.665"
"7281.107597773294","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000354677","false","pp","9606.ENSP00000264867 (pp) 9606.ENSP00000354677","0.0","0.0","0.9","0.0","0.0",,"0.0","0.957","0.596"
"15.833333333333332","pp","9606.ENSP00000263864 (pp) 9606.ENSP00000324302","false","pp","9606.ENSP00000263864 (pp) 9606.ENSP00000324302","0.0","0.0","0.0","0.071","0.0",,"0.0","0.769","0.762"
