"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006468",722.263427018163,4.92978763466483,2.84163326649639,1.73484301890337,0.0827686141550254,0.235088666152118
"ENSG00000006530",506.243879270487,-1.0592892805776,2.06531236928458,-0.512895432347859,0.608024468724153,0.848640895109696
"ENSG00000006534",141.380025499893,-1.79929603674545,1.6751926841124,-1.07408303164767,0.2827854689327,0.571443086654934
"ENSG00000006555",79.9398100596623,-8.72271353545197,1.46953168307012,-5.93570974749494,2.92577011809135e-09,5.76072978654279e-08
"ENSG00000006576",325.359116440745,-1.39997455107667,2.2534546299168,-0.621257039077089,0.534430515366207,0.803223092836717
"ENSG00000006606",11.8865263269121,-0.765812658373942,1.75618370127361,-0.436066373818733,0.662788573420477,0.87725209813903
"ENSG00000006607",379.951380651542,0.773055544389373,2.65815138288986,0.290824499073086,0.771185547259327,0.926009639713464
"ENSG00000006611",10.0926101269506,4.02859486136757,1.62239369395574,2.4831179240749,0.0130237965171456,0.0509735325045662
"ENSG00000006625",694.163500916771,-0.512929923737396,2.02462243831594,-0.25334596418088,0.800000880053585,0.940876762690204
"ENSG00000006634",236.664053882526,-2.38334825146799,1.81042940819001,-1.31645467129854,0.188021482939248,0.434185029617567
"ENSG00000006638",46.0156415174019,-2.718493150775,1.13684229844191,-2.3912667170291,0.0167903504156127,0.0628944464278504
"ENSG00000006652",402.542053856062,-0.597215522780316,1.94110629234468,-0.307667604363352,0.758335272704935,0.921338114680165
"ENSG00000006659",0.690433904426426,0,5.06373155360242,0,1,1
"ENSG00000006695",340.022454231127,-1.39987190063419,1.47988558489197,-0.94593252000382,0.344183005400198,0.644425870375356
"ENSG00000006704",281.426856386302,-0.342340951728764,2.08403701001516,-0.164268172822072,0.869520035721153,0.972019540743915
"ENSG00000006712",723.789326191306,-1.67222032009641,1.82766076351616,-0.914951151481361,0.360217274971232,0.661074100502595
"ENSG00000006715",356.704296124227,-1.65366669738063,2.02863578731957,-0.815161946623065,0.414979616713223,0.715778223445498
"ENSG00000006740",118.145339323633,2.71195595028527,1.731388166818,1.56634774469401,0.117267229229652,0.305915226623374
"ENSG00000006744",992.499304001682,-1.4998965873291,2.49025756677591,-0.602305804564218,0.546970597749963,0.810341343884789
"ENSG00000006747",17.2341824738858,-1.68882593647214,1.34199305578117,-1.25844610685342,0.208230466160604,0.466791939308981
"ENSG00000006756",749.749233019342,2.42686317073746,0.741070934509455,3.27480549799717,0.00105734745336019,0.00608449446303587
"ENSG00000006757",244.674743669216,-0.370155388224518,1.86173074147069,-0.198823266962929,0.842400994927088,0.958244020361676
"ENSG00000006788",0.473129498433692,0.465193133615546,2.8745054758179,0.16183414417855,0.871436464282386,0.972784808866526
"ENSG00000006831",750.368214937786,-1.73815138450899,2.67595184878182,-0.64954509002105,0.515986111748534,0.790719256251134
"ENSG00000007001",445.662403564035,13.7607243921868,3.76243586888442,3.65739772629452,0.000254788870419358,0.00176773450335372
"ENSG00000007038",87.7306666270332,0,5.12127029636032,0,1,1
"ENSG00000007047",195.259160247949,-1.7269313353945,2.49161355782707,-0.693097583278745,0.488248314205509,0.771046558697045
"ENSG00000007062",0.436240759386756,-0.194555778972435,3.77873533521954,-0.0514870086716808,0.958937453699823,1
"ENSG00000007080",1175.85105911016,-0.378784898601541,1.5157370692722,-0.249901454731472,0.80266355819959,0.942279262063777
"ENSG00000007129",3.29196385908955,-1.56602567537637,2.83451525340355,-0.552484476312469,0.580616467303893,0.83374530345215
"ENSG00000007168",765.715705154973,-0.859220022710942,1.55448120739583,-0.552737478345181,0.580443185928174,0.833645895655914
"ENSG00000007171",1.33008436245538,-3.95977602059791,1.92585526482702,-2.05611298674284,0.0397716267459054,0.129349995857593
"ENSG00000007174",233.57514361362,3.4210388215816,2.09335088894729,1.63424050867171,0.102208359839182,0.275845329509349
"ENSG00000007216",47.0209139673148,-2.11495800310294,2.72123807373132,-0.777204326045217,0.437038230319512,0.733417658942911
"ENSG00000007237",4.55683592792981,-5.10122568144051,2.02704820128246,-2.51657838141841,0.0118500538920139,0.0470735096582309
"ENSG00000007255",115.420355515239,1.58123761877404,1.51271859034871,1.04529529078474,0.295886513493962,0.588322916807046
"ENSG00000007264",120.63740266338,3.12916199138045,2.28080669576034,1.37195405344831,0.170077741637892,0.40404332615331
"ENSG00000007306",74.5057807842805,9.28128991115207,3.83171082743991,2.42223130323047,0.0154255286287927,0.0586061527859777
"ENSG00000007312",0.584157181513038,-2.67561859713041,2.56714329027839,-1.04225525986914,0.297293349132131,0.59023621879074
"ENSG00000007314",62.5825452365843,2.99563396586277,2.57955583360829,1.16129836262256,0.245520585164788,0.52285645238977
"ENSG00000007341",406.12430920673,-1.42986506849193,1.86588340691908,-0.766320694631666,0.443485507639014,0.739089494350072
"ENSG00000007350",654.942063040993,12.1913061261306,2.52436880652184,4.82944730367201,1.36912540356349e-06,1.52932294928093e-05
"ENSG00000007372",114.661166515505,-1.39114715891464,2.1720326438721,-0.640481699406983,0.521859483065572,0.794544537428494
"ENSG00000007376",410.230343778063,-0.723484323528625,1.46107150303584,-0.495173796782262,0.620477445356297,0.855232797689098
"ENSG00000007384",191.707446779325,-1.85896120264934,2.49412329407904,-0.745336530500495,0.456068302578937,0.748048466852692
"ENSG00000007392",253.811489189601,-1.76027745047041,1.99212679310025,-0.883617175657267,0.376902904075927,0.677907323210688
"ENSG00000007402",53.3763832903171,2.04700381664207,1.36025164792422,1.50487141093771,0.132357139732114,0.335048348000044
"ENSG00000007516",125.100826601306,-0.831837631699905,1.42835242828699,-0.582375620488508,0.560313699311704,0.820555860732717
"ENSG00000007520",343.258815536447,-0.484337766161302,1.79303826102726,-0.27012126661693,0.78706696165225,0.932681449406872
"ENSG00000007541",406.880864910493,-0.882693822105849,1.86452433866668,-0.473415017332015,0.635917117960145,0.863804146997582
"ENSG00000007866",289.243086167955,-2.98133603054123,1.74505784025564,-1.70844539462628,0.087553730310227,0.245380154595324
"ENSG00000007908",7.93634723737538,5.59622204976433,2.15894205628999,2.59211312941909,0.00953883985943001,0.039095571437095
"ENSG00000007923",1368.52972410844,-1.50702696916043,1.96791755153105,-0.765797819114908,0.443796612076665,0.739276539583167
"ENSG00000007933",0.0860108840413877,0,5.1342255122312,0,1,1
"ENSG00000007944",79.1382375502753,-1.13616084226079,2.40133539382475,-0.473137090796449,0.636115376185882,0.863804146997582
"ENSG00000007952",3.18438398580609,1.04874545462013,1.75044869265844,0.599129502634767,0.549086529234623,0.811922937063162
"ENSG00000007968",151.00392358996,0.01595109418325,1.68387704518855,0.0094728378350593,0.992441881982107,1
"ENSG00000008018",1152.95546371871,-0.822148218389467,2.89195237220087,-0.284288298207271,0.776189453034764,0.92803817161778
